query	grouping_confidence	location_confidence	orientation_confidence
scaffold_26	0.5256274529300633	1.0	1.0
scaffold_23	0.43629361076447665	1.0	1.0
scaffold_6	0.34384803713299433	0.9843546433224384	1.0
scaffold_12	0.21333572423686498	1.0	1.0
scaffold_20	0.5622667868186468	0.9685237788491826	1.0
scaffold_18	0.5168160752857186	1.0	1.0
scaffold_29	0.5344339530808917	0.9984505597625647	0.9561039225971907
scaffold_10	0.20451273848167337	0.9765220758584314	0.9728672763011709
scaffold_24	0.4152345455819746	1.0	1.0
scaffold_21	0.4996854057408738	1.0	1.0
scaffold_41	1.0	1.0	1.0
scaffold_8	0.2433478225170984	1.0	1.0
scaffold_19	0.5075532028776175	1.0	1.0
scaffold_25	0.27175318881188354	1.0	1.0
scaffold_33	0.9933312162591299	0.899537182655583	0.5134970428388747
scaffold_34	0.9839819731693683	1.0	1.0
scaffold_30	0.6122755644601988	1.0	1.0
scaffold_14	0.43664599499309215	1.0	1.0
scaffold_35	0.7334425609679249	1.0	1.0
scaffold_28	0.4489018853025368	1.0	1.0
scaffold_22	0.569024152097419	0.8985524110966301	1.0
scaffold_40	1.0	1.0	1.0
scaffold_7	0.37308076325715556	1.0	1.0
scaffold_32	0.689784511289255	1.0	1.0
scaffold_27	0.2972136353387657	1.0	1.0
scaffold_38	1.0	1.0	1.0
scaffold_31	0.3422268886455204	1.0	1.0
scaffold_37	0.7169585192090019	1.0	1.0
scaffold_36	0.3870466321243523	1.0	1.0
