query	grouping_confidence	location_confidence	orientation_confidence
scaffold_45	0.46736292428198434	1.0	1.0
scaffold_4	0.9999497580793097	0.997086545369813	0.9968657593065176
scaffold_5	0.9986577669879659	0.5550234241074625	1.0
scaffold_36	1.0	1.0	1.0
scaffold_27	1.0	1.0	1.0
scaffold_32	1.0	1.0	1.0
scaffold_55	1.0	1.0	1.0
scaffold_24	0.9865846199317737	0.9549111772442099	0.9986893185704835
scaffold_53	0.928941146399131	1.0	1.0
scaffold_62	0.5109919571045577	1.0	1.0
scaffold_54	0.48804974900726755	1.0	1.0
scaffold_1	0.9973261036431607	0.8755462569164849	0.9925655465478475
scaffold_23	1.0	1.0	1.0
scaffold_74	1.0	1.0	1.0
scaffold_75	1.0	1.0	1.0
scaffold_78	1.0	1.0	1.0
scaffold_48	0.4891723524176802	1.0	1.0
scaffold_3	1.0	0.9742327322937544	0.9998541721088491
scaffold_37	1.0	1.0	1.0
scaffold_33	1.0	0.9859411476309373	1.0
scaffold_14	1.0	1.0	1.0
scaffold_51	0.7752728868410949	0.5298693508781795	0.523383330974954
scaffold_34	0.98895871174942	0.9707994167266553	0.9941591406027189
scaffold_6	0.9998898383129524	1.0	1.0
scaffold_15	0.9992772918647432	1.0	1.0
scaffold_21	1.0	1.0	1.0
scaffold_13	1.0	1.0	1.0
scaffold_49	0.9411584966607011	1.0	1.0
scaffold_29	1.0	1.0	1.0
scaffold_25	1.0	1.0	1.0
scaffold_22	1.0	1.0	1.0
scaffold_19	0.9953325769525233	0.9415005374767907	0.9814262545757843
scaffold_61	0.6843853820598007	1.0	1.0
scaffold_103	1.0	1.0	1.0
scaffold_47	0.6380904140812967	0.006192730454616957	1.0
scaffold_42	1.0	1.0	1.0
scaffold_56	0.4389261744966443	1.0	1.0
scaffold_16	0.997339745795201	0.8920995912463634	0.8179659885149945
scaffold_2	0.9998283220882792	0.8010313549702095	0.9926669778925981
scaffold_40	0.3705080545229244	0.0023663619581154225	0.4712002972872538
scaffold_43	0.6402757468142887	0.0010230645138140412	0.9794453507340947
scaffold_52	0.9341039269312142	0.007297019154372951	1.0
scaffold_100	1.0	1.0	1.0
scaffold_67	0.530584503851382	1.0	1.0
scaffold_66	1.0	1.0	1.0
scaffold_70	1.0	0.2399704651735171	0.9497435897435897
scaffold_57	0.6068239949809372	0.007902823056332282	1.0
scaffold_12	1.0	0.9361938118912579	1.0
scaffold_18	0.989499687585624	0.9883691632226917	1.0
scaffold_60	0.8920505871725384	1.0	1.0
scaffold_11	0.9999547037341109	0.9354998354124338	1.0
scaffold_31	0.9814678692133276	0.9824269085529646	0.9535021953113855
scaffold_35	1.0	0.930297174347215	1.0
scaffold_20	1.0	0.9982400085791696	0.9993617471697278
scaffold_30	0.9934063846146995	1.0	1.0
scaffold_8	0.987643470070962	1.0	1.0
scaffold_64	1.0	1.0	1.0
scaffold_9	0.9028965007396433	0.43961059959545606	0.9540593306867001
scaffold_28	1.0	1.0	1.0
scaffold_65	0.8968622100954979	1.0	1.0
scaffold_17	0.9526316162152594	0.7235233252018879	0.9939535510667198
scaffold_106	1.0	1.0	1.0
scaffold_10	0.9996062900368905	0.9988380758469487	0.9957825441458965
scaffold_39	1.0	0.971020954079358	1.0
scaffold_58	0.8865880663115686	1.0	1.0
scaffold_41	1.0	1.0	1.0
scaffold_50	0.5262803234501348	1.0	1.0
scaffold_26	1.0	1.0	1.0
scaffold_7	0.8936541710424182	0.9893915813412077	0.9986885974055347
scaffold_38	1.0	0.8157287610940485	0.7864232520633716
scaffold_46	0.9788433305369127	0.03483970720723873	0.8004124594905857
scaffold_44	0.9747593286597049	1.0	1.0
