query	grouping_confidence	location_confidence	orientation_confidence
scaffold_44	0.5234419130107324	1.0	1.0
scaffold_25	0.9466902970818364	0.9975371041351616	1.0
scaffold_26	1.0	0.956294420390491	0.9688262429523321
scaffold_4	0.9876845095273538	0.9972305692342911	1.0
scaffold_38	1.0	1.0	1.0
scaffold_6	0.9895807871634201	0.996188530452432	0.9960742218159321
scaffold_34	0.7960602549246814	0.45756615949322127	0.972828723920427
scaffold_18	0.98197882941577	1.0	1.0
scaffold_2	1.0	0.9837134677909178	0.9896845961857351
scaffold_52	1.0	1.0	1.0
scaffold_30	0.6043288399468388	1.0	1.0
scaffold_43	1.0	1.0	1.0
scaffold_27	0.2657739874752179	0.003437267377522294	0.9759635308744302
scaffold_39	0.6868392271235874	1.0	1.0
scaffold_1	0.9588143497889706	0.7202155396567055	0.9997642582677994
scaffold_35	1.0	1.0	1.0
scaffold_9	0.7402753083246939	0.9369308237147597	1.0
scaffold_58	1.0	1.0	1.0
scaffold_17	0.9515947967533461	0.1874777889583961	0.9953669958471337
scaffold_28	1.0	1.0	1.0
scaffold_36	1.0	1.0	1.0
scaffold_29	1.0	1.0	1.0
scaffold_7	1.0	1.0	1.0
scaffold_14	1.0	0.9984233785283111	0.9746023781594465
scaffold_40	0.985929648241206	1.0	1.0
scaffold_15	1.0	1.0	1.0
scaffold_32	0.9555264393958122	1.0	1.0
scaffold_21	1.0	1.0	1.0
scaffold_11	0.9309075523934148	0.27687155531886515	1.0
scaffold_3	0.9946706098793496	0.988043292427955	1.0
scaffold_20	0.9900092742768482	1.0	1.0
scaffold_13	0.9879052130595128	0.9660263001664616	0.9864991119105211
scaffold_12	0.9916630439014262	0.9233332779533993	0.9404890137527451
scaffold_16	0.7600183396090551	0.9785917621805907	1.0
scaffold_8	0.9990261400854288	0.6549483523557081	0.9997405491283038
scaffold_19	0.9715030758471914	0.43544401712602954	1.0
scaffold_5	0.4990013675309283	0.9812153090818244	0.9672311943642249
scaffold_10	0.8726868057262022	0.993182542103231	0.9925949618519315
scaffold_31	0.9590199926517371	1.0	1.0
scaffold_22	0.4204953999194367	0.9624452727487871	1.0
scaffold_23	0.913340599404918	0.7797207052643563	1.0
scaffold_24	0.4321460345704118	0.9830679990603371	0.6569887136502335
scaffold_33	0.3844535313033467	1.0	1.0
