query	grouping_confidence	location_confidence	orientation_confidence
scaffold_69	0.9866095277913269	0.9874237229034695	0.7559003213541605
scaffold_397	1.0	1.0	1.0
scaffold_366	1.0	1.0	1.0
scaffold_27	1.0	0.8435984698490022	0.8927240561598976
scaffold_102	1.0	1.0	1.0
scaffold_1	0.7784131181163318	0.9843477453837196	0.9961679167971689
scaffold_21	1.0	1.0	1.0
scaffold_74	1.0	1.0	1.0
scaffold_29	1.0	1.0	1.0
scaffold_68	1.0	0.9809013919091267	1.0
scaffold_14	0.9951206161047982	1.0	1.0
scaffold_17	1.0	0.9987611632320385	0.9943532384337096
scaffold_77	1.0	0.9903454993410875	1.0
scaffold_33	0.9655908617463976	0.7859880980604098	0.967199454005874
scaffold_292	1.0	1.0	1.0
scaffold_60	0.9892426820850334	1.0	1.0
scaffold_25	0.9907954833921454	0.9765144251887898	1.0
scaffold_320	1.0	1.0	1.0
scaffold_249	1.0	1.0	1.0
scaffold_160	1.0	0.0009559722331912145	0.8224414303329223
scaffold_439	1.0	1.0	1.0
scaffold_321	1.0	1.0	1.0
scaffold_19	0.9877060413293729	0.9079854447865792	1.0
scaffold_156	1.0	1.0	1.0
scaffold_1222	1.0	1.0	1.0
scaffold_1447	1.0	1.0	1.0
scaffold_104	1.0	0.9065852261882038	0.6903528718207849
scaffold_407	1.0	1.0	1.0
scaffold_317	1.0	1.0	1.0
scaffold_1568	1.0	1.0	1.0
scaffold_268	1.0	1.0	1.0
scaffold_58	0.9663232880171725	0.06166808802100471	1.0
scaffold_39	0.9058946414808605	0.17964727357313653	0.7089171570474908
scaffold_94	0.5487241639097252	1.0	1.0
scaffold_111	1.0	1.0	1.0
scaffold_231	1.0	1.0	1.0
scaffold_64	0.9991458123662689	0.6026643948997472	0.9958566108007448
scaffold_127	0.5161493890195629	0.015350020388212031	0.8535067244637101
scaffold_26	1.0	0.9861463424783656	0.9983507779299625
scaffold_41	1.0	0.9767398803375494	0.9719534094877039
scaffold_13	0.991546176690616	0.9689497228650029	1.0
scaffold_286	1.0	1.0	1.0
scaffold_222	1.0	1.0	1.0
scaffold_9	1.0	0.9770118461511967	0.9583130142204414
scaffold_430	1.0	1.0	1.0
scaffold_307	1.0	1.0	1.0
scaffold_65	0.9342543877264147	0.030115161818397195	1.0
scaffold_377	1.0	1.0	1.0
scaffold_265	1.0	1.0	1.0
scaffold_696	1.0	1.0	1.0
scaffold_82	1.0	0.9546038151137197	0.9877798059371697
scaffold_56	0.9541936124113065	1.0	1.0
scaffold_50	1.0	0.9815658498689576	0.9906417151057446
scaffold_105	1.0	0.9483453039097076	0.6093401802150954
scaffold_125	1.0	0.9207189857165784	0.9497995468014642
scaffold_7	1.0	0.9969203345584893	0.9885601038302889
scaffold_426	0.762589928057554	1.0	1.0
scaffold_275	1.0	1.0	1.0
scaffold_2	1.0	0.9983827647950049	0.979896669582942
scaffold_67	0.9729690175474542	1.0	1.0
scaffold_300	0.5207612456747405	1.0	1.0
scaffold_24	0.9986873555111477	0.9709944153426555	0.9861375897275848
scaffold_46	1.0	0.9894208983656846	0.9178069101230968
scaffold_152	0.5801059926620464	1.0	1.0
scaffold_79	0.3275348634514817	0.001954325258315904	1.0
scaffold_11	0.9971662472399915	0.8403309165001649	0.8778815674984559
scaffold_98	1.0	1.0	1.0
scaffold_99	1.0	1.0	1.0
scaffold_12	1.0	0.9987319494584838	0.9840208025519724
scaffold_20	1.0	0.9958451083299691	1.0
scaffold_134	1.0	1.0	1.0
scaffold_10	1.0	0.976875974128649	0.9993409890367168
scaffold_112	1.0	1.0	1.0
scaffold_285	1.0	1.0	1.0
scaffold_183	0.8877043354655295	0.0006194437900636058	1.0
scaffold_15	0.9828056578567901	0.9621899669784914	0.84918983277231
scaffold_383	0.5876760563380282	1.0	1.0
scaffold_150	0.6620959843290891	1.0	1.0
scaffold_536	1.0	1.0	1.0
scaffold_213	1.0	1.0	1.0
