query	grouping_confidence	location_confidence	orientation_confidence
contig_230	0.6243267329066312	1.0	1.0
contig_8	0.4828271089746976	1.0	1.0
contig_187	0.4900109864582127	1.0	1.0
contig_140	0.3957560129442938	0.9555434001523001	1.0
contig_129	1.0	1.0	1.0
contig_137	0.32971021755558205	1.0	1.0
contig_7	1.0	1.0	1.0
contig_301	1.0	1.0	1.0
contig_59	0.32022196340439973	0.9898088782939707	1.0
contig_244	1.0	1.0	1.0
contig_62	0.2720246562493198	1.0	1.0
contig_120	0.39570983155962197	1.0	1.0
contig_310	1.0	1.0	1.0
contig_50	0.3132641024707642	0.9849170180306651	1.0
contig_85	0.4071986810962717	0.986363654811073	0.908718854620838
contig_61	0.4968590828979124	1.0	1.0
contig_221	1.0	1.0	1.0
contig_191	0.6871245978809509	1.0	1.0
contig_316	1.0	1.0	1.0
contig_32	0.3215823516992583	1.0	1.0
contig_4	0.35598820606398	0.9990365642666605	0.9745732033998928
contig_139	0.4659542602043974	0.9797056037309626	1.0
contig_143	1.0	1.0	1.0
contig_64	0.46266883407457465	1.0	1.0
contig_297	0.503134926015746	1.0	1.0
contig_275	1.0	1.0	1.0
contig_70	0.24444166261665268	1.0	1.0
contig_249	1.0	1.0	1.0
contig_91	0.5085875768217735	0.8113419509206035	0.9808670946395497
contig_69	1.0	1.0	1.0
contig_105	0.6870402124011283	1.0	1.0
contig_95	0.8394039735099338	1.0	1.0
contig_94	0.6739647786768206	1.0	1.0
contig_97	0.2533191589888968	1.0	1.0
contig_215	0.4116185322215473	1.0	1.0
contig_224	1.0	1.0	1.0
contig_93	0.5311614730878187	1.0	1.0
contig_327	0.43435189060973906	1.0	1.0
contig_11	1.0	1.0	1.0
contig_10	0.3723693143245078	1.0	1.0
contig_190	0.9178338001867413	1.0	1.0
contig_34	0.32416875880227786	1.0	1.0
contig_102	0.48267457448104967	1.0	1.0
contig_19	0.26191098336381846	1.0	1.0
contig_15	0.6968719767816833	1.0	1.0
contig_268	0.5466710644112519	1.0	1.0
contig_106	1.0	1.0	1.0
contig_43	1.0	1.0	1.0
contig_37	0.3961977614039035	1.0	1.0
contig_107	0.22570314103880107	1.0	1.0
contig_159	0.7697444573056718	1.0	1.0
contig_22	0.35	1.0	1.0
contig_171	1.0	1.0	1.0
contig_176	0.23765071956437184	1.0	1.0
contig_345	0.45766691122523845	1.0	1.0
contig_177	0.618895286841544	1.0	1.0
contig_90	1.0	1.0	1.0
contig_293	0.7363692688971499	1.0	1.0
contig_48	0.2890781239920005	1.0	1.0
contig_352	1.0	1.0	1.0
contig_160	0.3919736118746564	1.0	1.0
contig_20	0.24865556978233033	1.0	1.0
contig_179	0.21558669001751313	1.0	1.0
contig_184	0.27257862845051456	1.0	0.5177201315308733
contig_321	0.2301223241590214	1.0	1.0
contig_29	0.3887165854378969	1.0	1.0
contig_26	0.6670892494929006	1.0	1.0
contig_6	1.0	1.0	1.0
contig_186	1.0	1.0	1.0
contig_49	0.604643222942984	1.0	1.0
contig_155	1.0	1.0	1.0
contig_13	1.0	1.0	1.0
contig_103	1.0	1.0	1.0
contig_292	0.5725223309230115	1.0	1.0
contig_157	1.0	1.0	1.0
contig_333	1.0	1.0	1.0
contig_100	1.0	1.0	1.0
contig_92	1.0	1.0	1.0
