query	grouping_confidence	location_confidence	orientation_confidence
scaffold_50	0.9596946420775666	1.0	1.0
scaffold_30	1.0	0.984678594637412	0.9821869636612497
scaffold_106	1.0	1.0	1.0
scaffold_73	1.0	1.0	1.0
scaffold_44	0.9974924520913075	1.0	1.0
scaffold_17	0.9991065968386111	0.9907624964593521	1.0
scaffold_21	0.999745198859407	1.0	1.0
scaffold_52	1.0	1.0	1.0
scaffold_2	1.0	0.9989760102793044	0.99949405492119
scaffold_27	0.982514047364611	0.9298041006736588	0.925416860368223
scaffold_11	0.9905708216022064	1.0	1.0
scaffold_7	1.0	0.9995601698504577	0.998838071887436
scaffold_5	0.9977111435285448	0.970156893846568	0.981353534073989
scaffold_53	0.6935743311886218	0.03303633896473368	0.7805309734513274
scaffold_72	0.9777617357476589	1.0	1.0
scaffold_115	1.0	1.0	1.0
scaffold_100	1.0	1.0	1.0
scaffold_64	0.7941868444270169	0.07443358262435457	0.8950811578102821
scaffold_121	1.0	1.0	1.0
scaffold_112	0.7131395970761276	1.0	1.0
scaffold_118	1.0	1.0	1.0
scaffold_70	1.0	1.0	1.0
scaffold_83	0.8385355154378269	1.0	1.0
scaffold_75	0.7864895372058696	0.025906572741755115	1.0
scaffold_79	0.8688319800124922	0.0339246227887617	0.6415847911175014
scaffold_68	1.0	0.03811302991968462	0.9741412582014666
scaffold_87	0.5547619047619048	0.011350350740452065	0.5652973635806254
scaffold_111	1.0	1.0	1.0
scaffold_51	0.8707793719884643	0.2516005486116502	1.0
scaffold_42	0.6396699067127667	1.0	1.0
scaffold_108	1.0	1.0	1.0
scaffold_259	1.0	1.0	1.0
scaffold_182	1.0	1.0	1.0
scaffold_179	1.0	1.0	1.0
scaffold_80	1.0	1.0	1.0
scaffold_88	0.7424740010946907	0.019496945742005032	0.9432362698120162
scaffold_60	0.7778673113080848	1.0	1.0
scaffold_56	0.6584531143052703	1.0	1.0
scaffold_169	1.0	1.0	1.0
scaffold_36	0.5974037167610129	1.0	1.0
scaffold_14	1.0	0.9999545388227881	1.0
scaffold_20	1.0	1.0	1.0
scaffold_33	0.9974430354153156	0.12503195173070974	0.9997181859083066
scaffold_3	0.9998538927155083	1.0	1.0
scaffold_40	0.9775817714075707	0.8741373644429838	1.0
scaffold_45	0.5354105397027263	1.0	1.0
scaffold_1	1.0	0.9923514759509193	0.9992353378305449
scaffold_161	1.0	1.0	1.0
scaffold_107	0.7027322404371584	1.0	1.0
scaffold_57	0.9913938188494492	1.0	1.0
scaffold_39	0.9597598543723307	0.8176260369499629	1.0
scaffold_59	0.5862645130885566	1.0	1.0
scaffold_65	0.33189179241810823	1.0	1.0
scaffold_134	1.0	1.0	1.0
scaffold_138	0.7531094527363185	1.0	1.0
scaffold_155	0.8662838392124692	1.0	1.0
scaffold_146	1.0	1.0	1.0
scaffold_137	1.0	1.0	1.0
scaffold_104	1.0	1.0	1.0
scaffold_140	1.0	1.0	1.0
scaffold_84	0.7227432590855803	1.0	1.0
scaffold_132	1.0	1.0	1.0
scaffold_95	1.0	1.0	1.0
scaffold_207	1.0	1.0	1.0
scaffold_15	0.99986097335011	0.9987408260601159	1.0
scaffold_192	1.0	1.0	1.0
scaffold_26	1.0	1.0	1.0
scaffold_58	1.0	1.0	1.0
scaffold_24	0.9945595950459901	0.984813133506817	1.0
scaffold_145	1.0	1.0	1.0
scaffold_43	0.9490236779223287	1.0	1.0
scaffold_32	1.0	1.0	1.0
scaffold_4	1.0	0.9882111892923228	1.0
scaffold_22	0.995396890490888	1.0	1.0
scaffold_37	1.0	0.9804386727936761	1.0
scaffold_35	0.9908317894636834	1.0	1.0
scaffold_28	0.9728967036357715	0.9120614673831166	0.9629862106786302
scaffold_9	0.998260626905826	1.0	1.0
scaffold_10	0.9855059105095489	0.9204552834722615	0.940293915432037
scaffold_23	0.429954657827345	0.9413260971927593	1.0
scaffold_29	1.0	1.0	1.0
scaffold_16	0.9999257252865866	1.0	1.0
scaffold_19	1.0	0.985534648113316	1.0
scaffold_34	1.0	1.0	1.0
scaffold_18	0.6598334820463314	0.2303081613899815	1.0
scaffold_25	0.7868250429558331	0.9999975014304311	1.0
scaffold_6	0.8874349085057536	0.9507295539128149	0.9661661897668371
scaffold_130	1.0	1.0	1.0
scaffold_8	0.9206807644692715	0.9899207310317363	0.9835712737174034
scaffold_12	0.9249736607098062	0.9838248697430293	1.0
scaffold_228	1.0	1.0	1.0
scaffold_46	0.9150141072148328	0.9616902601758041	0.9536374248397683
scaffold_38	0.990426339654975	1.0	1.0
scaffold_13	0.9909488482621589	1.0	1.0
scaffold_31	0.4387228434349227	1.0	1.0
scaffold_135	1.0	1.0	1.0
scaffold_89	0.5396117523609654	1.0	1.0
scaffold_109	1.0	1.0	1.0
scaffold_139	1.0	1.0	1.0
scaffold_69	1.0	1.0	1.0
scaffold_190	1.0	1.0	1.0
scaffold_78	0.6382214237592634	0.004427563687122987	1.0
scaffold_113	0.5046728971962616	1.0	1.0
scaffold_143	1.0	1.0	1.0
scaffold_76	0.560810082947323	1.0	1.0
scaffold_116	1.0	1.0	1.0
scaffold_172	0.592	1.0	1.0
scaffold_47	0.993500947500467	0.6375415339293666	1.0
scaffold_102	0.8223399133365431	1.0	1.0
scaffold_41	0.7637847584701528	1.0	1.0
scaffold_48	0.9974013036793209	1.0	1.0
scaffold_55	0.6508906113649197	1.0	1.0
scaffold_63	0.7255813049226223	1.0	1.0
scaffold_77	0.7250600961538461	1.0	1.0
scaffold_214	1.0	1.0	1.0
scaffold_133	1.0	1.0	1.0
scaffold_183	1.0	1.0	1.0
scaffold_157	1.0	1.0	1.0
scaffold_149	0.5925110132158591	1.0	1.0
scaffold_61	0.4874705504390662	1.0	1.0
scaffold_49	0.3389213593252371	1.0	1.0
scaffold_142	1.0	1.0	1.0
scaffold_129	1.0	1.0	1.0
scaffold_114	0.5591397849462365	1.0	1.0
scaffold_123	0.9430722891566266	1.0	1.0
scaffold_92	0.6691644810790558	1.0	1.0
scaffold_144	1.0	1.0	1.0
