query	grouping_confidence	location_confidence	orientation_confidence
scaffold_1	0.9955990114243951	0.9981917296821474	0.9980568499961605
scaffold_22	0.9801052517659662	0.24291936224478197	1.0
scaffold_19	1.0	1.0	1.0
scaffold_30	1.0	0.9841310496586331	0.9982369583894195
scaffold_32	0.9848908601066657	1.0	1.0
scaffold_2	0.9970108010540009	0.6456574336093305	0.9899184806781136
scaffold_37	1.0	1.0	1.0
scaffold_8	0.9931475886305648	0.6353644917229485	1.0
scaffold_4	0.9937039388772634	0.9696326913753688	0.9998021292365908
scaffold_28	1.0	1.0	1.0
scaffold_26	1.0	1.0	1.0
scaffold_36	1.0	1.0	1.0
scaffold_31	1.0	0.9859454827548152	1.0
scaffold_17	1.0	1.0	1.0
scaffold_43	0.7752728868410949	0.5298693508781795	0.523383330974954
scaffold_15	0.9972464295494874	0.9926159372532033	0.9985554623460947
scaffold_18	1.0	1.0	1.0
scaffold_10	1.0	1.0	1.0
scaffold_13	1.0	1.0	1.0
scaffold_24	1.0	1.0	1.0
scaffold_34	1.0	1.0	1.0
scaffold_21	1.0	0.9820699348778926	0.9858556146336024
scaffold_23	0.45978853735725017	0.06718048904782004	0.9985947487260647
scaffold_45	0.4389261744966443	1.0	1.0
scaffold_41	0.6394443667552324	1.0	1.0
scaffold_6	0.9925719004833229	0.9912651706504125	0.9878631273980111
scaffold_16	1.0	1.0	1.0
scaffold_14	0.9996576050628285	0.2512465892235903	0.9997354189376542
scaffold_33	0.6863045533771545	0.030237022176928075	0.7232693440895019
scaffold_42	0.3944868323898597	0.9862170809746493	0.7689044172697779
scaffold_27	1.0	1.0	1.0
scaffold_20	1.0	0.9941863549977329	1.0
scaffold_5	0.9891237301639182	0.9752221343505768	0.9997922964853385
scaffold_46	0.790540995755575	1.0	1.0
scaffold_12	0.9995040609776102	0.9463632152271145	0.9996145023454288
scaffold_35	1.0	1.0	1.0
scaffold_44	0.9803774293493569	1.0	1.0
scaffold_9	0.9986886487934843	1.0	1.0
scaffold_39	0.9880070749629715	1.0	1.0
scaffold_11	0.9587238711762209	0.7918196315644762	0.9962286568493486
scaffold_7	0.9809000094419791	0.5215212678544033	0.9960997388788655
scaffold_38	0.8818714433885572	1.0	1.0
scaffold_40	1.0	1.0	1.0
scaffold_25	1.0	0.8857428590320021	1.0
scaffold_3	0.5159352430832437	0.9659524963383802	0.997127463828548
scaffold_29	1.0	0.8584058530327819	0.819950798962789
