query	grouping_confidence	location_confidence	orientation_confidence
scaffold_23	0.9324174340267629	0.07940287052758976	0.9631970606848748
scaffold_63	1.0	0.8752511561154521	0.8533896915480897
scaffold_1	1.0	0.9913677827567643	0.9994886716456498
scaffold_46	1.0	1.0	1.0
scaffold_32	1.0	1.0	1.0
scaffold_14	0.9954240032865014	1.0	1.0
scaffold_75	1.0	1.0	1.0
scaffold_31	1.0	0.9889479236597295	0.9987780941371793
scaffold_58	0.9993399831802166	1.0	1.0
scaffold_119	1.0	1.0	1.0
scaffold_126	0.9134020618556701	1.0	1.0
scaffold_236	1.0	1.0	1.0
scaffold_212	1.0	1.0	1.0
scaffold_135	0.9674498814399655	1.0	1.0
scaffold_51	0.7571560990282561	0.022236704994934034	0.9644568398693075
scaffold_2	0.9859269520372429	0.5891381463563932	0.9986134849043767
scaffold_21	1.0	1.0	1.0
scaffold_18	1.0	1.0	1.0
scaffold_54	1.0	1.0	1.0
scaffold_40	1.0	0.9861863121551419	1.0
scaffold_172	1.0	1.0	1.0
scaffold_169	0.7638279192273925	1.0	1.0
scaffold_160	1.0	1.0	1.0
scaffold_42	0.9861399277861608	1.0	1.0
scaffold_20	1.0	0.9720951108405516	1.0
scaffold_16	1.0	1.0	1.0
scaffold_3	0.9953067730572341	0.978159566446237	1.0
scaffold_136	1.0	1.0	1.0
scaffold_35	0.9981351116060578	1.0	1.0
scaffold_50	0.9484812877052248	0.6744670223740903	0.903837768626501
scaffold_144	1.0	1.0	1.0
scaffold_4	1.0	0.9957629274903514	0.9991737248815861
scaffold_43	1.0	1.0	1.0
scaffold_11	1.0	0.9713068984412477	1.0
scaffold_41	1.0	0.9973377939696355	1.0
scaffold_9	0.9964369478853957	0.9669391288859837	1.0
scaffold_102	1.0	1.0	1.0
scaffold_157	1.0	1.0	1.0
scaffold_180	1.0	1.0	1.0
scaffold_171	1.0	1.0	1.0
scaffold_186	1.0	1.0	1.0
scaffold_152	1.0	1.0	1.0
scaffold_166	1.0	1.0	1.0
scaffold_217	1.0	1.0	1.0
scaffold_146	1.0	1.0	1.0
scaffold_209	1.0	1.0	1.0
scaffold_177	1.0	1.0	1.0
scaffold_215	1.0	1.0	1.0
scaffold_203	1.0	1.0	1.0
scaffold_148	1.0	1.0	1.0
scaffold_231	1.0	1.0	1.0
scaffold_97	1.0	1.0	1.0
scaffold_12	1.0	0.9968212419450002	0.9721762182484215
scaffold_25	0.9996194561124861	1.0	1.0
scaffold_49	1.0	1.0	1.0
scaffold_36	0.9639091838107742	0.16324711783523835	1.0
scaffold_133	0.5703305149884704	1.0	1.0
scaffold_123	0.6807704972011854	1.0	1.0
scaffold_124	1.0	1.0	1.0
scaffold_22	0.9994743186954471	0.9033354279321015	1.0
scaffold_24	1.0	0.9732190425304881	0.9620983848627023
scaffold_68	1.0	1.0	1.0
scaffold_29	1.0	1.0	1.0
scaffold_7	0.9993374017947431	0.9883194220554656	1.0
scaffold_98	0.955991124260355	1.0	1.0
scaffold_34	0.9929701795057485	0.9641325106202385	1.0
scaffold_44	0.948315509422319	1.0	1.0
scaffold_225	1.0	1.0	1.0
scaffold_154	1.0	1.0	1.0
scaffold_149	1.0	1.0	1.0
scaffold_200	1.0	1.0	1.0
scaffold_199	1.0	1.0	1.0
scaffold_185	1.0	1.0	1.0
scaffold_241	1.0	1.0	1.0
scaffold_184	1.0	1.0	1.0
scaffold_120	1.0	0.016405079778573754	1.0
scaffold_139	1.0	0.03404520312099344	1.0
scaffold_105	1.0	0.015303775340169088	1.0
scaffold_59	0.7975744109614405	0.012732489870539472	0.7414683691236216
scaffold_110	1.0	0.0017903484233912142	0.9358941745103028
scaffold_82	1.0	0.0036900674854660077	0.8044324648098233
scaffold_128	1.0	7.950114886590125e-05	1.0
scaffold_87	1.0	0.03875878080347644	1.0
scaffold_69	0.9901926688460736	0.047119725675550436	0.998862039898848
scaffold_112	1.0	0.020865824320400975	1.0
scaffold_167	1.0	1.0	1.0
scaffold_70	0.9651508712282193	0.005876268453093677	1.0
scaffold_158	1.0	1.0	1.0
scaffold_55	0.6745797478487092	0.018050599511234184	0.9653279934735046
scaffold_60	0.7414123801220576	0.003906817083412199	1.0
scaffold_107	0.9357611753673023	0.01392837368149227	0.6770502755971272
scaffold_66	0.5275837304955279	0.002578581974560076	0.7778740254918945
scaffold_145	0.9344532279314888	1.0	1.0
scaffold_226	1.0	1.0	1.0
scaffold_239	1.0	1.0	1.0
scaffold_210	1.0	1.0	1.0
scaffold_182	1.0	1.0	1.0
scaffold_65	0.8789400613612601	0.018524739992558315	0.9821567862714509
scaffold_53	0.9320564969441776	0.08473780183277389	0.5440689488804579
scaffold_175	1.0	1.0	1.0
scaffold_99	0.7240587695133149	0.002339063321573743	1.0
scaffold_141	1.0	1.0	1.0
scaffold_113	1.0	0.0035004740131754576	0.7607023840041015
scaffold_64	0.8884027849942845	0.024600785063478146	1.0
scaffold_72	0.6743318168893944	0.006615224604883892	0.8037210773204027
scaffold_88	1.0	1.0	1.0
scaffold_163	1.0	1.0	1.0
scaffold_96	1.0	0.0016805080013547107	0.7953110910730388
scaffold_125	1.0	0.0004694704612490307	1.0
scaffold_130	1.0	0.002283312757339596	0.8410234899328859
scaffold_86	0.7170333471703335	0.004110036674661489	1.0
scaffold_104	1.0	1.0	1.0
scaffold_77	0.5912866587557213	0.0011617248950184383	0.9383600917431193
scaffold_114	1.0	0.019318137692695997	1.0
scaffold_89	0.7404092071611253	0.0016628057582318545	0.6785994661642331
scaffold_62	1.0	0.03685639779969422	1.0
scaffold_118	1.0	1.0	1.0
scaffold_57	1.0	0.9725464386928666	0.8847795163584637
scaffold_155	1.0	1.0	1.0
scaffold_117	1.0	1.0	1.0
scaffold_108	1.0	1.0	1.0
scaffold_211	1.0	1.0	1.0
scaffold_78	1.0	0.013412325597700343	0.9826624847534413
scaffold_74	1.0	0.06733962416977159	0.981957600360848
scaffold_235	1.0	1.0	1.0
scaffold_173	1.0	1.0	1.0
scaffold_196	1.0	1.0	1.0
scaffold_198	1.0	1.0	1.0
scaffold_237	1.0	1.0	1.0
scaffold_111	0.7358544213818595	0.0022407178608936725	1.0
scaffold_103	1.0	0.000990926657830632	0.9684412733260154
scaffold_95	1.0	1.0	1.0
scaffold_100	0.5255589377558518	1.0	1.0
scaffold_94	1.0	1.0	1.0
scaffold_61	0.9454431109480635	0.07569956002777889	0.6253325942350333
scaffold_45	1.0	0.878678220815481	1.0
scaffold_28	1.0	0.9436149079529956	1.0
scaffold_13	1.0	1.0	1.0
scaffold_56	0.8544673392944389	1.0	1.0
scaffold_81	0.4377158646097168	0.002418495062504294	1.0
scaffold_8	1.0	1.0	1.0
scaffold_84	0.7640536358947911	1.0	1.0
scaffold_129	1.0	0.0016227913242237181	1.0
