query	grouping_confidence	location_confidence	orientation_confidence
scaffold_55	0.9450523889954482	1.0	1.0
scaffold_21	0.9999071110200242	0.9909188010771778	1.0
scaffold_69	1.0	1.0	1.0
scaffold_8	1.0	1.0	1.0
scaffold_1	0.47737018159395095	1.0	1.0
scaffold_15	1.0	1.0	1.0
scaffold_119	1.0	1.0	1.0
scaffold_11	0.9297990757536272	0.9870304886232597	1.0
scaffold_85	1.0	1.0	1.0
scaffold_75	1.0	1.0	1.0
scaffold_12	1.0	1.0	1.0
scaffold_315	1.0	1.0	1.0
scaffold_295	0.3810420590081607	1.0	1.0
scaffold_192	0.7985865724381626	1.0	1.0
scaffold_910	1.0	1.0	1.0
scaffold_163	0.9789963813042488	1.0	1.0
scaffold_50	1.0	1.0	1.0
scaffold_4	0.7483386354355992	1.0	1.0
scaffold_45	1.0	1.0	1.0
scaffold_29	0.981233325019462	1.0	1.0
scaffold_3	0.38754095810490946	1.0	1.0
scaffold_18	0.8957789634010563	1.0	1.0
scaffold_38	0.9892314054469191	1.0	1.0
scaffold_61	0.9926703236234825	1.0	1.0
scaffold_84	1.0	1.0	1.0
scaffold_34	0.9879520568760533	0.9853409537105711	1.0
scaffold_695	0.6491935483870968	1.0	1.0
scaffold_13	0.9585398295129299	1.0	1.0
scaffold_7	0.6106809391933854	0.9820333529549597	0.9835581879525644
scaffold_111	0.9049228588562395	1.0	1.0
scaffold_48	0.638384213538559	1.0	1.0
scaffold_17	0.6573496549082672	0.9788983236509508	0.8973685682920101
scaffold_16	0.5420918226203664	1.0	1.0
scaffold_19	0.392707445220866	0.9943445213454543	1.0
scaffold_614	1.0	1.0	1.0
scaffold_83	0.9743908782881325	1.0	1.0
scaffold_54	0.9921806738245095	0.9841645244215939	0.9895181873815245
scaffold_43	0.7660461857939903	1.0	1.0
scaffold_2	0.4234275377726829	1.0	1.0
scaffold_9	0.7702444908100965	1.0	1.0
scaffold_6	0.5500467054100703	1.0	1.0
scaffold_20	0.9978682838098346	0.9970051971301819	1.0
scaffold_10	0.7298317526023818	1.0	1.0
scaffold_505	1.0	1.0	1.0
scaffold_37	0.7841678021426374	1.0	1.0
scaffold_28	0.5311050604889285	1.0	1.0
scaffold_22	0.9240658658015803	1.0	1.0
scaffold_23	0.7769729269879397	0.9935746810838051	0.931366234602689
scaffold_302	0.7985803016858918	1.0	1.0
scaffold_63	0.4784180036712995	1.0	1.0
scaffold_294	1.0	1.0	1.0
scaffold_25	0.9857820639505859	0.9930992740276723	1.0
scaffold_100	1.0	1.0	1.0
scaffold_58	0.9691492479386629	1.0	1.0
scaffold_151	0.5105935386927123	1.0	1.0
scaffold_31	0.6086772523580121	1.0	1.0
scaffold_59	1.0	1.0	1.0
scaffold_5	0.40989725480760536	1.0	1.0
scaffold_76	0.9900289815070383	1.0	1.0
scaffold_44	0.7161034601428494	0.9983796296296297	0.8390616107750353
scaffold_123	0.9285488059796034	1.0	1.0
scaffold_27	0.8543818653517085	1.0	1.0
scaffold_116	0.8538225718291784	1.0	1.0
scaffold_39	1.0	1.0	1.0
scaffold_35	0.9691580899418513	1.0	1.0
scaffold_26	0.7247092339819386	1.0	1.0
scaffold_73	0.9381443298969072	0.9746318174461887	0.9210190780617117
scaffold_442	1.0	1.0	1.0
scaffold_462	1.0	1.0	1.0
scaffold_62	0.6421077145588704	1.0	1.0
scaffold_82	0.8535372649327261	1.0	1.0
scaffold_40	0.6514055560690155	1.0	1.0
scaffold_258	0.9860968952575913	1.0	1.0
scaffold_86	1.0	1.0	1.0
scaffold_316	0.678714859437751	1.0	1.0
scaffold_56	0.9944815312700498	0.984551342399873	0.9975461112199169
scaffold_175	1.0	1.0	1.0
scaffold_74	0.9983717556945552	1.0	1.0
scaffold_53	0.6053064887432206	1.0	1.0
scaffold_14	0.41748035897276653	1.0	1.0
scaffold_47	0.9623302657402005	1.0	1.0
scaffold_471	1.0	1.0	1.0
scaffold_52	1.0	1.0	1.0
scaffold_257	1.0	1.0	1.0
scaffold_408	1.0	1.0	1.0
scaffold_60	0.9904622216133231	1.0	1.0
scaffold_344	0.9515482695810564	1.0	1.0
scaffold_378	1.0	1.0	1.0
scaffold_24	0.4475453079813561	1.0	1.0
scaffold_30	0.5645967544246703	1.0	1.0
scaffold_209	0.8132798573975044	1.0	1.0
scaffold_32	0.5227645184300556	0.9999226966500593	1.0
