query	grouping_confidence	location_confidence	orientation_confidence
scaffold_10	0.6595370657287982	0.9289652053015724	0.9535801488726748
scaffold_24	0.674079818616086	0.9703165638845067	0.8807778501264326
scaffold_22	0.9960772027912108	0.9495212740160656	0.937243442752955
scaffold_34	0.8316032826445368	1.0	1.0
scaffold_6	0.3720356480807005	0.9815437753814508	0.7984452369346025
scaffold_12	0.46285529900046846	0.989100101331397	0.999156310006766
scaffold_8	0.3229998538557719	0.9929217145623992	0.7874112467929866
scaffold_5	0.26607423017836035	0.9556615764363475	0.9454422793859957
scaffold_9	0.27332311691249583	0.9921629906601663	1.0
scaffold_7	0.2895865606317552	0.9935638791687496	0.9991015516203516
scaffold_17	0.3745908849318219	0.47758547241403226	0.9560561744145041
scaffold_37	0.990483786515349	0.5450418456301637	0.8400263088337442
scaffold_11	0.2681757868956473	0.9090334035693876	0.8145722855428914
scaffold_36	0.40947056701911577	0.607517039373627	0.9118008391089683
scaffold_15	0.43400265974347685	1.0	1.0
scaffold_13	0.39268046832596726	0.9890968368587849	0.944138167074744
scaffold_39	0.9227385071675729	1.0	1.0
scaffold_18	0.6365698526948871	0.9461702074695683	1.0
scaffold_16	0.40867636981769095	0.9853608035426217	0.955221249127453
scaffold_14	0.31438704903519626	0.995762564084679	0.9774372624905872
scaffold_30	0.9177947123234081	0.925356194156001	0.8182450829440573
scaffold_23	0.7320291201054555	0.9685966400545456	0.9523663359853322
scaffold_28	0.7077413765343596	0.9299537592053434	0.8754631134221644
scaffold_27	0.6565560879942275	0.9037386033718738	0.8413411410632866
scaffold_44	0.8641791044776119	1.0	1.0
scaffold_26	0.711838204420241	0.75310453447127	0.8853258975252701
scaffold_38	0.5828291162449578	1.0	1.0
scaffold_21	0.3507991206574987	1.0	1.0
scaffold_20	0.29612209886381113	1.0	1.0
scaffold_32	0.4654177276585425	0.7944871839100286	0.48084655533265597
scaffold_19	0.25305649444712697	0.8098430009752345	0.6408690785121864
scaffold_25	0.4435237727152873	0.9807586322574462	1.0
scaffold_33	0.31891472674280424	1.0	1.0
scaffold_40	1.0	1.0	1.0
scaffold_29	0.46284909247872214	0.9431056624542697	0.946047075785836
scaffold_42	1.0	1.0	1.0
scaffold_31	0.35844217485979324	0.9919346476017099	0.9697297046148843
scaffold_35	0.2658399207097445	1.0	1.0
scaffold_48	1.0	1.0	1.0
scaffold_52	1.0	1.0	1.0
scaffold_56	1.0	1.0	1.0
scaffold_82	1.0	1.0	1.0
scaffold_54	1.0	1.0	1.0
scaffold_84	1.0	1.0	1.0
scaffold_45	1.0	1.0	1.0
