query	grouping_confidence	location_confidence	orientation_confidence
scaffold_24	0.9992373954346188	0.763117151982007	0.9676238969683475
scaffold_11	1.0	1.0	1.0
scaffold_6	1.0	1.0	1.0
scaffold_23	1.0	1.0	1.0
scaffold_106	1.0	1.0	1.0
scaffold_48	1.0	1.0	1.0
scaffold_22	1.0	1.0	1.0
scaffold_27	0.9901456092732801	0.9538982167784047	1.0
scaffold_174	1.0	1.0	1.0
scaffold_200	1.0	1.0	1.0
scaffold_141	1.0	1.0	1.0
scaffold_112	1.0	1.0	1.0
scaffold_81	0.3923766816143498	1.0	1.0
scaffold_58	0.6033317908375752	1.0	1.0
scaffold_108	1.0	0.0010330568843910327	1.0
scaffold_88	1.0	1.0	1.0
scaffold_97	0.8901780895844577	1.0	1.0
scaffold_8	0.9789137128020567	0.2801781604106842	0.9875654628992635
scaffold_3	1.0	1.0	1.0
scaffold_12	0.9920121281908674	0.9609122528183038	0.9958115450096552
scaffold_75	1.0	1.0	1.0
scaffold_14	0.9992541676972919	0.9764871721332076	0.999575330405813
scaffold_1	0.8984569992098668	1.0	1.0
scaffold_19	1.0	0.9832115394039281	1.0
scaffold_47	0.3295447227767403	1.0	1.0
scaffold_151	1.0	1.0	1.0
scaffold_165	1.0	1.0	1.0
scaffold_114	1.0	1.0	1.0
scaffold_87	0.9980641258318209	0.024452929074944715	0.8293934618337576
scaffold_98	1.0	0.0024940418330815666	0.681662382176521
scaffold_146	1.0	1.0	1.0
scaffold_51	0.5830591529576479	0.012280150800074899	0.981750510265338
scaffold_77	1.0	0.010874573338724389	1.0
scaffold_72	0.9408873846724466	0.0048580677702129635	0.9928057553956835
scaffold_63	0.6578373466606088	0.017398880049989185	1.0
scaffold_169	1.0	1.0	1.0
scaffold_183	1.0	1.0	1.0
scaffold_162	1.0	1.0	1.0
scaffold_61	0.6479740680713129	0.003434915946369604	0.7850175087543771
scaffold_122	1.0	1.0	1.0
scaffold_198	1.0	1.0	1.0
scaffold_196	1.0	1.0	1.0
scaffold_135	1.0	1.0	1.0
scaffold_111	1.0	1.0	1.0
scaffold_137	1.0	1.0	1.0
scaffold_155	1.0	1.0	1.0
scaffold_190	1.0	1.0	1.0
scaffold_150	1.0	1.0	1.0
scaffold_105	1.0	0.4197355996222852	0.6885264341957256
scaffold_168	1.0	1.0	1.0
scaffold_92	1.0	0.009379208078009404	1.0
scaffold_206	1.0	1.0	1.0
scaffold_71	1.0	1.0	1.0
scaffold_79	0.75944259722793	1.0	1.0
scaffold_62	0.8727535498199573	0.0327566059783633	1.0
scaffold_7	0.8942390492524802	0.6803259141278527	0.9997788211245788
scaffold_118	1.0	0.0016180386365882025	0.9883399209486166
scaffold_84	0.6525740580960598	0.0019287669556062705	1.0
scaffold_100	1.0	1.0	1.0
scaffold_4	0.9985765733531421	0.969561944051752	0.9991217479358155
scaffold_9	0.7105698633814889	1.0	1.0
