query	grouping_confidence	location_confidence	orientation_confidence
scaffold_59	1.0	1.0	1.0
scaffold_34	0.9944244199143951	1.0	1.0
scaffold_5	1.0	0.9955895149188795	0.9924347913845407
scaffold_12	1.0	1.0	1.0
scaffold_8	1.0	0.9962203334089	1.0
scaffold_52	1.0	1.0	1.0
scaffold_32	0.8074516792583394	1.0	1.0
scaffold_21	1.0	1.0	1.0
scaffold_62	0.9643842770916299	1.0	1.0
scaffold_7	0.7640708160365574	0.9770563438511951	0.9995416362271299
scaffold_1	0.2549035943728162	1.0	1.0
scaffold_2	0.5010737215158682	1.0	1.0
scaffold_326	0.5022153035564603	1.0	1.0
scaffold_50	0.990182530522991	1.0	1.0
scaffold_141	1.0	1.0	1.0
scaffold_4	0.5060405410652259	1.0	1.0
scaffold_18	0.908083606794213	1.0	1.0
scaffold_9	0.7398394232344748	1.0	1.0
scaffold_49	1.0	1.0	1.0
scaffold_19	0.3873686402424239	1.0	1.0
scaffold_48	0.9801931105484082	1.0	1.0
scaffold_472	1.0	1.0	1.0
scaffold_25	0.9890800689513387	0.981205042320032	0.957843066714634
scaffold_80	1.0	0.928622430136649	1.0
scaffold_10	0.6148594357466899	1.0	1.0
scaffold_11	0.6226978674023662	1.0	1.0
scaffold_51	1.0	1.0	1.0
scaffold_30	0.7120687391438171	0.9940087555097515	1.0
scaffold_6	0.4625455094097522	1.0	1.0
scaffold_22	0.5371686335734717	1.0	1.0
scaffold_29	0.9052068624748489	1.0	1.0
scaffold_61	0.9992898327725267	1.0	1.0
scaffold_23	0.9886915634214691	1.0	1.0
scaffold_3	0.3744491792525326	1.0	1.0
scaffold_13	0.61892690866383	0.9952414312717275	0.9579642197813873
scaffold_57	1.0	1.0	1.0
scaffold_228	1.0	1.0	1.0
scaffold_56	0.9981729958767114	0.916611928121666	1.0
scaffold_233	1.0	1.0	1.0
scaffold_16	0.7359446599098242	1.0	1.0
scaffold_27	0.8567696773884222	1.0	1.0
scaffold_24	0.46884558329669057	0.9934709897610922	1.0
scaffold_73	1.0	1.0	1.0
scaffold_20	0.5251976191134384	0.9683530551091963	1.0
scaffold_79	1.0	1.0	1.0
scaffold_41	0.9507812214799402	1.0	1.0
scaffold_84	1.0	1.0	1.0
scaffold_94	0.9515220555661034	1.0	1.0
scaffold_63	0.5023331893530091	1.0	1.0
scaffold_95	1.0	1.0	1.0
scaffold_102	0.6753114670734808	1.0	1.0
scaffold_357	0.5658163961260401	1.0	1.0
scaffold_433	1.0	1.0	1.0
scaffold_40	0.4745447431183544	1.0	1.0
scaffold_38	0.8848413524371944	1.0	1.0
scaffold_26	0.7246850484201867	1.0	1.0
scaffold_384	1.0	1.0	1.0
scaffold_53	0.642138896720233	1.0	1.0
scaffold_74	1.0	1.0	1.0
scaffold_187	1.0	1.0	1.0
scaffold_96	1.0	1.0	1.0
scaffold_76	0.696524524404664	1.0	1.0
scaffold_43	0.9913740687740675	1.0	1.0
scaffold_134	0.8667919075144509	1.0	1.0
scaffold_46	0.9670444574436969	1.0	1.0
scaffold_36	0.7988784351682484	1.0	1.0
scaffold_131	0.8075047739112702	1.0	1.0
scaffold_33	0.8867593109070626	1.0	1.0
scaffold_105	1.0	1.0	1.0
scaffold_215	1.0	1.0	1.0
scaffold_55	0.9845033651888577	1.0	1.0
scaffold_260	1.0	1.0	1.0
scaffold_209	0.5487443798662134	1.0	1.0
scaffold_28	0.4672958112303618	1.0	1.0
scaffold_307	0.4329004329004329	1.0	1.0
scaffold_171	0.8939012889028607	1.0	1.0
scaffold_281	0.7744774477447744	1.0	1.0
scaffold_35	0.7151836775328252	1.0	1.0
scaffold_17	0.31037482992027904	1.0	1.0
scaffold_47	0.8097748641036422	1.0	1.0
scaffold_82	0.5657534246575342	1.0	1.0
scaffold_285	1.0	1.0	1.0
scaffold_70	0.9938711905794657	1.0	1.0
scaffold_288	1.0	1.0	1.0
scaffold_104	0.9818924885150051	1.0	1.0
scaffold_45	0.680683012756769	0.9622942753572253	1.0
scaffold_58	0.9838367490909468	1.0	1.0
scaffold_274	1.0	1.0	1.0
scaffold_144	1.0	1.0	1.0
scaffold_44	0.6090836324743006	1.0	1.0
scaffold_15	0.687296755398369	0.999882427370908	0.7680635190826017
scaffold_37	0.47172813045495726	1.0	1.0
scaffold_67	0.6873036407318426	0.9191037152978004	0.7534681764313386
scaffold_31	0.29120672228938344	1.0	1.0
scaffold_136	0.9917076598735067	1.0	1.0
scaffold_78	0.9628974969004457	1.0	1.0
scaffold_81	0.9785842780046258	1.0	1.0
scaffold_65	0.8331216984965462	1.0	1.0
scaffold_60	0.6681189091802473	1.0	1.0
scaffold_54	0.411574220086087	1.0	1.0
scaffold_64	0.6063501687051877	1.0	1.0
scaffold_86	0.9345485828547513	1.0	1.0
scaffold_257	0.6222125054656755	1.0	1.0
scaffold_68	0.5084238043979702	0.9996855460009917	0.9316210363308612
scaffold_117	0.7911397014200753	1.0	1.0
scaffold_77	0.600336404855931	1.0	1.0
scaffold_227	1.0	1.0	1.0
scaffold_292	0.6967710843373494	1.0	1.0
scaffold_394	1.0	1.0	1.0
scaffold_606	1.0	1.0	1.0
scaffold_176	1.0	1.0	1.0
scaffold_572	1.0	1.0	1.0
scaffold_626	1.0	1.0	1.0
scaffold_766	1.0	1.0	1.0
scaffold_657	1.0	1.0	1.0
scaffold_805	1.0	1.0	1.0
scaffold_538	1.0	1.0	1.0
scaffold_759	1.0	1.0	1.0
scaffold_783	1.0	1.0	1.0
scaffold_695	1.0	1.0	1.0
scaffold_719	1.0	1.0	1.0
scaffold_754	1.0	1.0	1.0
scaffold_757	1.0	1.0	1.0
scaffold_578	1.0	1.0	1.0
scaffold_708	1.0	1.0	1.0
scaffold_556	1.0	1.0	1.0
scaffold_641	1.0	1.0	1.0
scaffold_540	1.0	1.0	1.0
scaffold_535	1.0	1.0	1.0
scaffold_721	1.0	1.0	1.0
scaffold_643	1.0	1.0	1.0
scaffold_635	1.0	1.0	1.0
scaffold_300	1.0	1.0	1.0
scaffold_864	1.0	1.0	1.0
scaffold_88	0.7479377244409771	1.0	1.0
scaffold_91	0.6686098130841122	1.0	1.0
scaffold_194	0.846102225701823	1.0	1.0
scaffold_482	1.0	1.0	1.0
scaffold_121	0.8648950147499938	1.0	1.0
scaffold_418	1.0	1.0	1.0
scaffold_142	0.467328815715439	1.0	1.0
scaffold_85	0.6313641865022189	1.0	1.0
scaffold_268	1.0	1.0	1.0
scaffold_155	0.783857390443179	0.8302447552447553	0.9845230574857865
scaffold_89	0.5601057939383514	1.0	1.0
scaffold_374	0.4818161283035916	1.0	1.0
scaffold_137	0.8975342785914615	1.0	1.0
scaffold_143	0.3081528820500093	1.0	1.0
scaffold_69	0.3058684771596631	1.0	1.0
scaffold_92	0.6774738695750966	1.0	1.0
scaffold_119	0.33522201035140287	1.0	1.0
scaffold_258	0.7583528074275248	0.9956053067993367	0.9063879403681186
scaffold_373	1.0	1.0	1.0
scaffold_248	0.6246096189881324	1.0	1.0
scaffold_659	1.0	1.0	1.0
scaffold_618	1.0	1.0	1.0
scaffold_688	1.0	1.0	1.0
scaffold_712	1.0	1.0	1.0
scaffold_682	1.0	1.0	1.0
scaffold_653	1.0	1.0	1.0
scaffold_828	1.0	1.0	1.0
scaffold_566	1.0	1.0	1.0
scaffold_694	1.0	1.0	1.0
scaffold_700	1.0	1.0	1.0
scaffold_182	0.6725777435106657	1.0	1.0
scaffold_130	0.8144531644037364	1.0	1.0
scaffold_93	0.6321484627458221	1.0	1.0
scaffold_107	0.8622765170092291	1.0	1.0
scaffold_66	0.37917943512970154	1.0	1.0
scaffold_138	0.7905951989477146	1.0	1.0
scaffold_218	0.8640797019548746	1.0	1.0
scaffold_604	0.7065767284991569	1.0	1.0
scaffold_122	0.7480691189946328	1.0	1.0
scaffold_231	0.9879893932303853	1.0	1.0
scaffold_159	0.7128712871287128	1.0	1.0
scaffold_356	0.689760348583878	1.0	1.0
scaffold_224	0.9805064589842839	1.0	1.0
scaffold_172	0.29694658744938074	1.0	1.0
scaffold_371	0.5696934644303066	1.0	1.0
scaffold_598	1.0	1.0	1.0
scaffold_271	0.6942920396573299	1.0	1.0
scaffold_639	1.0	1.0	1.0
scaffold_360	1.0	1.0	1.0
scaffold_103	0.6909860832359234	1.0	1.0
scaffold_299	1.0	1.0	1.0
scaffold_152	0.7899804384828392	1.0	1.0
scaffold_201	1.0	1.0	1.0
scaffold_385	0.8598958333333333	0.23745145980152452	0.7001817080557238
scaffold_315	1.0	1.0	1.0
scaffold_441	1.0	1.0	1.0
scaffold_229	1.0	1.0	1.0
scaffold_198	0.9752373091209244	1.0	1.0
scaffold_145	0.5011470435876564	1.0	1.0
scaffold_436	0.5656934306569343	1.0	1.0
scaffold_368	0.7052064122570577	1.0	1.0
scaffold_190	0.33441938178780284	1.0	1.0
scaffold_113	0.48670133729569093	1.0	1.0
scaffold_769	0.6166666666666667	1.0	1.0
scaffold_290	0.5704480831454064	1.0	1.0
scaffold_139	1.0	1.0	1.0
scaffold_147	0.5373847350294412	1.0	1.0
scaffold_179	0.4853390131345403	1.0	1.0
scaffold_469	1.0	1.0	1.0
scaffold_226	0.4401984587775784	1.0	1.0
scaffold_112	0.5818808100929614	1.0	1.0
scaffold_561	1.0	1.0	1.0
scaffold_370	1.0	1.0	1.0
scaffold_124	0.45052063825005617	1.0	1.0
scaffold_463	0.7853272196748645	1.0	1.0
scaffold_349	1.0	1.0	1.0
scaffold_188	0.6928373338433585	1.0	1.0
scaffold_717	1.0	1.0	1.0
scaffold_338	0.9170333123821496	1.0	1.0
scaffold_498	0.7287753568745304	1.0	1.0
scaffold_135	0.4348558320508726	1.0	1.0
scaffold_196	1.0	1.0	1.0
scaffold_316	0.5665600639616231	1.0	1.0
scaffold_106	0.39089471603636844	1.0	1.0
scaffold_184	0.3623895328819006	1.0	1.0
scaffold_474	1.0	1.0	1.0
scaffold_438	0.5517147523135547	1.0	1.0
scaffold_364	1.0	1.0	1.0
scaffold_536	1.0	1.0	1.0
scaffold_730	1.0	1.0	1.0
scaffold_794	1.0	1.0	1.0
scaffold_689	1.0	1.0	1.0
scaffold_747	1.0	1.0	1.0
scaffold_696	1.0	1.0	1.0
scaffold_242	0.7024639702463971	1.0	1.0
scaffold_154	1.0	1.0	1.0
scaffold_175	0.30158985065039345	1.0	1.0
scaffold_222	0.8904309715120526	1.0	1.0
scaffold_304	0.7163518299881936	1.0	1.0
scaffold_549	0.9651300236406619	1.0	1.0
scaffold_146	0.5549761660214374	1.0	1.0
scaffold_115	0.4049376977671309	1.0	1.0
scaffold_162	0.35711984536082475	1.0	1.0
scaffold_140	0.6203323504285281	1.0	1.0
scaffold_99	0.3214501076812635	1.0	1.0
scaffold_518	1.0	1.0	1.0
scaffold_658	1.0	1.0	1.0
scaffold_586	1.0	1.0	1.0
scaffold_532	1.0	1.0	1.0
scaffold_725	1.0	1.0	1.0
scaffold_577	1.0	1.0	1.0
scaffold_415	1.0	1.0	1.0
scaffold_461	1.0	1.0	1.0
scaffold_547	1.0	1.0	1.0
scaffold_526	1.0	1.0	1.0
scaffold_583	0.6070409134157945	1.0	1.0
scaffold_345	0.5888056412516527	1.0	1.0
scaffold_361	0.9112309955860716	1.0	1.0
scaffold_200	0.5034763648331756	1.0	1.0
scaffold_132	0.36134427461789026	1.0	1.0
scaffold_311	0.5086241476133173	1.0	1.0
scaffold_321	0.6735077817684283	1.0	1.0
scaffold_123	0.2904374850585704	1.0	1.0
scaffold_157	0.6453836629521802	1.0	1.0
scaffold_203	0.9180087051142546	1.0	1.0
scaffold_153	0.5484079840094592	1.0	1.0
