query	grouping_confidence	location_confidence	orientation_confidence
scaffold_46	0.9805319374262459	1.0	1.0
scaffold_27	1.0	0.9296192028448659	0.9811156328529616
scaffold_17	0.9999332713228455	0.9925703796703589	1.0
scaffold_127	1.0	1.0	1.0
scaffold_97	1.0	1.0	1.0
scaffold_2	1.0	1.0	1.0
scaffold_8	1.0	0.9856928761253447	0.9938336339104171
scaffold_28	0.5509019805727261	1.0	1.0
scaffold_186	1.0	1.0	1.0
scaffold_68	0.520706310871803	1.0	1.0
scaffold_43	0.9154104496744091	1.0	1.0
scaffold_15	1.0	1.0	1.0
scaffold_23	1.0	0.9986684469415377	0.99647920812361
scaffold_19	1.0	1.0	1.0
scaffold_48	0.9675907144466982	1.0	1.0
scaffold_10	0.9995413612695419	1.0	1.0
scaffold_31	0.9892195390180044	0.872503020069278	0.9114216796197703
scaffold_53	0.6671652954375468	1.0	1.0
scaffold_101	0.4652818991097923	0.003716714310772309	0.8507653061224489
scaffold_165	1.0	1.0	1.0
scaffold_61	0.6318877916129956	0.03729633266808165	0.5278029445073613
scaffold_192	1.0	1.0	1.0
scaffold_212	1.0	1.0	1.0
scaffold_62	0.9390905605850609	1.0	1.0
scaffold_203	1.0	1.0	1.0
scaffold_131	1.0	1.0	1.0
scaffold_63	0.9548095184895542	1.0	1.0
scaffold_103	0.5359352689195621	1.0	1.0
scaffold_194	1.0	1.0	1.0
scaffold_176	1.0	1.0	1.0
scaffold_182	1.0	1.0	1.0
scaffold_225	1.0	1.0	1.0
scaffold_174	1.0	1.0	1.0
scaffold_85	0.9836715375968763	1.0	1.0
scaffold_84	1.0	1.0	1.0
scaffold_116	0.9173680183626626	1.0	1.0
scaffold_67	0.6351145038167939	0.13366252917103527	0.9819078947368421
scaffold_99	1.0	1.0	1.0
scaffold_109	0.6313744536182613	1.0	1.0
scaffold_102	1.0	1.0	1.0
scaffold_121	1.0	1.0	1.0
scaffold_92	0.6790586630286494	0.06661090665774506	0.9055750878955299
scaffold_65	0.47851914713058236	0.016852904146539196	1.0
scaffold_75	1.0	1.0	1.0
scaffold_141	1.0	1.0	1.0
scaffold_21	0.6778106156036404	0.9861382219619581	1.0
scaffold_4	0.9995965114389264	0.40784231201191334	0.9996902090678473
scaffold_34	0.9941667840454654	0.11470939048811545	0.9983675883119323
scaffold_3	0.9930713243226847	1.0	1.0
scaffold_79	0.8075356415478615	1.0	1.0
scaffold_50	0.850487153048126	1.0	1.0
scaffold_42	1.0	1.0	1.0
scaffold_1	0.9978859305340413	0.9721665401470772	0.9991605793554097
scaffold_77	0.9282260117078137	1.0	1.0
scaffold_167	1.0	1.0	1.0
scaffold_51	0.6878274268104777	1.0	1.0
scaffold_190	1.0	1.0	1.0
scaffold_188	1.0	1.0	1.0
scaffold_135	1.0	1.0	1.0
scaffold_134	1.0	1.0	1.0
scaffold_111	1.0	1.0	1.0
scaffold_59	0.6672212978369384	1.0	1.0
scaffold_108	1.0	1.0	1.0
scaffold_202	1.0	1.0	1.0
scaffold_115	1.0	1.0	1.0
scaffold_140	0.8762399622106755	1.0	1.0
scaffold_132	1.0	1.0	1.0
scaffold_73	0.4966089803554724	0.01336463391224719	0.9534965858252884
scaffold_82	1.0	1.0	1.0
scaffold_80	1.0	1.0	1.0
scaffold_41	0.8450439331158718	1.0	1.0
scaffold_49	0.39001766784452296	1.0	1.0
scaffold_35	0.999516172447043	1.0	1.0
scaffold_25	1.0	1.0	1.0
scaffold_195	1.0	1.0	1.0
scaffold_16	1.0	0.9932552720765829	1.0
scaffold_54	0.9732202061607089	1.0	1.0
scaffold_123	1.0	1.0	1.0
scaffold_66	0.39916541250513066	1.0	1.0
scaffold_91	0.5603194219982888	1.0	1.0
scaffold_11	0.9970222287477731	0.9777847672473456	1.0
scaffold_32	1.0	1.0	1.0
scaffold_18	1.0	1.0	1.0
scaffold_26	0.9926221545973455	0.980711860592021	1.0
scaffold_39	1.0	1.0	1.0
scaffold_223	1.0	1.0	1.0
scaffold_24	1.0	1.0	1.0
scaffold_30	0.9876930904594781	1.0	1.0
scaffold_20	1.0	0.9526714602786436	0.9809283445471702
scaffold_168	1.0	1.0	1.0
scaffold_33	1.0	1.0	1.0
scaffold_13	0.9927069006546123	0.9293437628852744	0.9408738981199781
scaffold_133	1.0	1.0	1.0
scaffold_12	0.862502341477214	0.9845238822512938	1.0
scaffold_5	0.8398658319120247	0.5673013988302523	0.9996690376391105
scaffold_22	0.912195441394173	0.2442043313850636	0.9872171667620231
scaffold_6	0.9938042454851355	0.934826268512656	0.9729580788260609
scaffold_95	0.5263233809317756	1.0	1.0
scaffold_7	0.7503002362889853	0.9735433947481157	0.9811884834911938
scaffold_38	0.9855642315280518	0.9819216234548248	1.0
scaffold_14	0.9313068746731776	0.9826861217894671	1.0
scaffold_9	0.8994442637461075	0.8107978363231192	0.9953204301202757
scaffold_36	0.9822834067116145	1.0	1.0
scaffold_29	0.454298865507162	1.0	1.0
scaffold_138	1.0	1.0	1.0
scaffold_74	0.5076010381905821	1.0	1.0
scaffold_81	1.0	1.0	1.0
scaffold_149	1.0	1.0	1.0
scaffold_57	0.5318918918918919	1.0	1.0
scaffold_210	1.0	1.0	1.0
scaffold_136	0.5421027592768791	1.0	1.0
scaffold_55	0.8742727860374919	1.0	1.0
scaffold_161	1.0	1.0	1.0
scaffold_124	1.0	1.0	1.0
scaffold_40	0.536189673847635	1.0	1.0
scaffold_107	1.0	1.0	1.0
scaffold_143	1.0	1.0	1.0
scaffold_145	1.0	1.0	1.0
scaffold_52	0.624692033944703	1.0	1.0
scaffold_110	0.8820224719101124	1.0	1.0
scaffold_117	0.4113597246127367	1.0	1.0
scaffold_146	1.0	1.0	1.0
scaffold_44	0.8673264764861893	1.0	1.0
scaffold_47	0.9957936611451677	1.0	1.0
scaffold_125	1.0	1.0	1.0
scaffold_70	1.0	1.0	1.0
scaffold_93	1.0	1.0	1.0
scaffold_87	0.4795249795249795	1.0	1.0
scaffold_100	0.6634837962962963	1.0	1.0
scaffold_45	0.5264928015105027	1.0	1.0
scaffold_104	0.7448167948885122	1.0	1.0
scaffold_83	0.5373048004626952	1.0	1.0
scaffold_58	0.39201716390721775	1.0	1.0
