query	grouping_confidence	location_confidence	orientation_confidence
scaffold_58	0.9596946420775666	1.0	1.0
scaffold_55	0.2582026617472658	1.0	0.9752395172327983
scaffold_31	1.0	0.92616732228208	0.9810616125550112
scaffold_105	1.0	1.0	1.0
scaffold_75	1.0	1.0	1.0
scaffold_14	0.9988475028708318	1.0	1.0
scaffold_32	1.0	1.0	1.0
scaffold_46	1.0	1.0	1.0
scaffold_1	1.0	0.9989760102793044	0.99949405492119
scaffold_63	0.9513241496660211	0.8592730661696178	0.8382045134528294
scaffold_23	0.5773801338003672	0.016758952752122754	0.8597528511783002
scaffold_9	0.9933229173604149	1.0	1.0
scaffold_41	1.0	0.9979572622270045	0.9945948981454183
scaffold_11	1.0	1.0	1.0
scaffold_43	0.9919383489678214	0.9960946098784736	1.0
scaffold_4	0.997699794682188	0.9653593134143224	0.9812608660706724
scaffold_78	0.9920128890717126	1.0	1.0
scaffold_64	0.583483631196371	1.0	1.0
scaffold_107	1.0	1.0	1.0
scaffold_94	1.0	1.0	1.0
scaffold_98	1.0	1.0	1.0
scaffold_53	0.8052837253856118	0.15562796881508253	0.5911542464753511
scaffold_124	1.0	1.0	1.0
scaffold_114	0.7131395970761276	1.0	1.0
scaffold_117	1.0	1.0	1.0
scaffold_108	1.0	1.0	1.0
scaffold_77	0.7956082564778217	0.025906572741755115	1.0
scaffold_65	0.9719267654751526	0.01607904404977292	1.0
scaffold_85	0.5547619047619048	0.011350350740452065	0.5652973635806254
scaffold_113	1.0	1.0	1.0
scaffold_158	1.0	1.0	1.0
scaffold_71	1.0	1.0	1.0
scaffold_190	1.0	1.0	1.0
scaffold_181	1.0	1.0	1.0
scaffold_175	1.0	1.0	1.0
scaffold_99	1.0	1.0	1.0
scaffold_131	1.0	1.0	1.0
scaffold_167	1.0	1.0	1.0
scaffold_40	0.5903182823468001	1.0	1.0
scaffold_54	1.0	0.9997921497561008	1.0
scaffold_18	1.0	1.0	1.0
scaffold_21	1.0	1.0	1.0
scaffold_2	0.9989804914310437	0.9291810558922701	0.999962078686725
scaffold_80	0.6072738873823577	1.0	1.0
scaffold_51	0.9689694152111958	1.0	1.0
scaffold_50	0.4982555790865355	1.0	1.0
scaffold_35	0.9998331308083315	0.9581658154949473	1.0
scaffold_3	1.0	1.0	1.0
scaffold_16	1.0	1.0	1.0
scaffold_20	1.0	0.9937508453942919	0.9568377032306906
scaffold_81	0.5596170583115753	1.0	1.0
scaffold_42	0.9848685611527814	0.8472833370087022	1.0
scaffold_66	0.33189179241810823	1.0	1.0
scaffold_123	0.7147188115810217	1.0	1.0
scaffold_147	0.7531094527363185	1.0	1.0
scaffold_156	0.8662838392124692	1.0	1.0
scaffold_143	1.0	1.0	1.0
scaffold_139	1.0	1.0	1.0
scaffold_86	1.0	1.0	1.0
scaffold_132	1.0	1.0	1.0
scaffold_82	0.7227432590855803	1.0	1.0
scaffold_127	1.0	1.0	1.0
scaffold_138	1.0	1.0	1.0
scaffold_90	1.0	1.0	1.0
scaffold_183	1.0	1.0	1.0
scaffold_231	1.0	1.0	1.0
scaffold_12	1.0	0.9999484140412853	0.9900186338095307
scaffold_25	1.0	1.0	1.0
scaffold_49	1.0	1.0	1.0
scaffold_36	0.7914274985247572	0.9725823968023205	1.0
scaffold_160	1.0	1.0	1.0
scaffold_44	0.8589310074594375	0.030056132915186662	1.0
scaffold_34	1.0	1.0	1.0
scaffold_7	1.0	1.0	1.0
scaffold_29	1.0	1.0	1.0
scaffold_68	1.0	1.0	1.0
scaffold_24	0.9949681241122648	0.993088939477196	1.0
scaffold_22	0.9935216959988242	1.0	1.0
scaffold_61	0.585591233713133	1.0	1.0
scaffold_45	0.9988453474991724	0.9473623227407624	1.0
scaffold_28	1.0	0.924673417721519	0.9693247838443132
scaffold_13	1.0	1.0	1.0
scaffold_56	0.9685482763356682	1.0	1.0
scaffold_8	0.9864281396851456	0.9292531411750313	0.9408591926560174
scaffold_52	1.0	0.9856301739183582	1.0
scaffold_30	1.0	1.0	1.0
scaffold_38	1.0	1.0	1.0
scaffold_15	0.997934848824235	0.33334626992584887	0.9994367556285104
scaffold_48	1.0	0.9581629621245349	1.0
scaffold_39	1.0	1.0	1.0
scaffold_17	0.5984944726202874	0.2250001859373954	1.0
scaffold_26	0.7868250429558331	0.9999975014304311	1.0
