query	grouping_confidence	location_confidence	orientation_confidence
tig00000019	0.9859603433852527	0.8008557097085369	0.9052412108479017
tig00000035	0.9233282392383102	0.29657716038743925	0.49504106617077326
tig00000020	1.0	1.0	1.0
tig00000002	0.8524673698392355	0.9945079688582725	0.6575094031280259
tig00000007	0.9750310552876085	0.8363647628165858	0.7879840675871468
tig00000004	0.9970628784317578	0.793744482227405	0.7124506215679186
tig00000027	0.8290576462840714	0.1527196219430216	0.9948892113537777
tig00000006	0.9229239694397363	0.9873253803835926	0.7187179529749217
tig00000009	0.8442191650184854	0.6682126492382603	0.812733503534622
tig00000038	0.7656705108687341	0.4978777454831463	0.610691458454387
tig00000012	1.0	0.40417932790589567	0.4837863307510681
tig00000005	0.9570987696123863	0.9698837017333959	0.9573286004220808
tig00000034	0.8709672551682511	0.06741353876988015	0.7237651379961538
tig00000001	0.9794526073772534	0.8504683742701369	0.5638640031439102
tig00000040	1.0	0.9957552553312307	1.0
tig00000023	0.9929121991727592	0.983349234719194	0.9991806431950918
tig00000174	1.0	1.0	1.0
tig00000028	1.0	1.0	1.0
tig00000011	0.7866696350207757	0.9999751761606032	1.0
tig00000017	0.9876572436438419	0.3124686798646942	0.9337805174820825
tig00000031	1.0	0.5824879317518223	0.8443413703143959
tig00000013	0.8647774690145794	0.6915332126609212	0.8465545678995482
tig00000049	0.6223771170295235	0.04377707273028052	0.7609803983660027
tig00000052	1.0	0.6127956613955486	0.5473607654831587
tig00000015	0.8703145525879163	0.8208242919615496	0.9704556936602696
tig00000046	0.9857582251549444	1.0	1.0
tig00000041	1.0	1.0	1.0
tig00000055	1.0	1.0	1.0
tig00000039	1.0	0.983835854544203	0.9957165534763919
tig00000024	0.906408736349454	0.2302479319978239	0.9915429735907251
tig00000181	0.5040258425341112	0.0011972239155726948	0.6186148842548307
tig00000178	0.9730553023861809	0.03127873799677102	0.6168294798777958
tig00000184	0.9978043861216779	0.09208996602734872	0.855990983180163
tig00000029	1.0	0.013360873153073407	0.9493082690886049
tig00000179	0.9997092017481857	0.07765894666582464	0.47185004722472845
tig00000183	1.0	1.0	1.0
tig00000042	1.0	1.0	1.0
tig00000043	0.9673915853302756	0.0901147870550144	0.8940516323633783
tig00000033	0.9761624076835062	0.011785775061176895	0.9760775747242794
tig00000057	0.9131432842195174	0.00324006566128973	0.9937445191464485
tig00000182	0.9809200830777002	0.04012460564232018	0.6690871833640871
tig00000180	1.0	0.0016439781354990223	0.9478538488825825
tig00000051	1.0	1.0	1.0
tig00000025	0.7624714704923378	0.007685393479986263	1.0
tig00000177	1.0	0.021422761962893205	0.7775006650704974
tig00000060	1.0	0.0020356617785652355	0.6080443500825666
tig00000104	0.6539634146341463	0.00347206348366109	0.9495369495369496
tig00000047	0.9521410579345088	0.02743437287118449	0.7873538164104702
tig00000036	0.8773324500386441	0.00548659905431084	0.8977263193220908
tig00000050	0.9321487603305785	0.5957008556036759	0.8866034222892101
tig00000176	0.7468906564078803	0.05227067087984658	0.6865511795777843
tig00000010	0.970915619389587	0.024272802626387667	0.5919843958770757
tig00000053	1.0	0.025735819684591456	0.9411629008171145
tig00000022	0.9941812267118768	0.14268269963587094	0.8311393877526796
tig00000048	1.0	0.9533052656783128	1.0
tig00000059	1.0	1.0	1.0
tig00000016	0.9980426467227657	0.12590950751081936	0.5277789461083269
tig00000032	0.9343543855112925	0.9622842484742969	0.2582550288551637
tig00000106	1.0	1.0	1.0
tig00000008	0.9268680413078256	0.9493637994636812	0.6901215351545562
tig00000014	0.9494017905478009	0.9748472075574997	0.37917204218657885
tig00000026	0.5368349470548234	0.8868294749635703	1.0
