query	grouping_confidence	location_confidence	orientation_confidence
scaffold_700	1.0	1.0	1.0
scaffold_694	1.0	1.0	1.0
scaffold_113	0.4793621013133208	1.0	1.0
scaffold_566	1.0	1.0	1.0
scaffold_828	1.0	1.0	1.0
scaffold_653	1.0	1.0	1.0
scaffold_682	1.0	1.0	1.0
scaffold_712	1.0	1.0	1.0
scaffold_688	1.0	1.0	1.0
scaffold_618	1.0	1.0	1.0
scaffold_659	1.0	1.0	1.0
scaffold_35	0.27560642497814475	1.0	1.0
scaffold_20	0.23088615246041527	1.0	1.0
scaffold_85	0.784208757143035	1.0	1.0
scaffold_62	0.46006255602148716	1.0	1.0
scaffold_48	0.4761127567334288	0.9398398413903131	1.0
scaffold_37	0.27954374074173427	1.0	1.0
scaffold_56	0.31774735548320454	1.0	1.0
scaffold_117	0.916861107699865	1.0	1.0
scaffold_723	1.0	1.0	1.0
scaffold_121	0.4654434250764526	1.0	1.0
scaffold_75	0.2731459966333096	1.0	1.0
scaffold_277	0.6937829293993678	1.0	1.0
scaffold_82	0.4806395203597302	1.0	1.0
scaffold_194	1.0	1.0	1.0
scaffold_38	0.35783480540296864	1.0	1.0
scaffold_94	0.6782186127013713	1.0	1.0
scaffold_522	1.0	1.0	1.0
scaffold_183	0.5969924812030075	1.0	1.0
scaffold_645	1.0	1.0	1.0
scaffold_443	1.0	1.0	1.0
scaffold_50	0.23833097067820638	1.0	1.0
scaffold_151	0.40654030966364124	1.0	1.0
scaffold_210	0.806778340475263	1.0	1.0
scaffold_307	0.8085379553843685	1.0	1.0
scaffold_294	0.5286633309506791	1.0	1.0
scaffold_253	1.0	1.0	1.0
scaffold_39	0.23118396737589075	1.0	1.0
scaffold_46	0.3186618262408415	1.0	1.0
scaffold_223	0.8851054600661498	1.0	1.0
scaffold_357	0.9586660403945514	1.0	1.0
scaffold_433	1.0	1.0	1.0
scaffold_272	0.6365773389750823	1.0	1.0
scaffold_44	0.30333650269154433	1.0	1.0
scaffold_43	0.25285106224560705	1.0	1.0
scaffold_235	0.6665478841870824	1.0	1.0
scaffold_40	0.3315848458523711	1.0	1.0
scaffold_221	0.48137677574386883	1.0	1.0
scaffold_58	0.6399639186116227	1.0	1.0
scaffold_137	0.9079225638522856	1.0	1.0
scaffold_125	0.9258821543136924	1.0	1.0
scaffold_97	0.6499206768905341	1.0	1.0
scaffold_345	0.9424222369291859	1.0	1.0
scaffold_71	0.2850246801104146	1.0	1.0
scaffold_320	0.54750346740638	1.0	1.0
scaffold_192	0.6081341557440246	1.0	1.0
scaffold_147	0.44699196551048404	1.0	1.0
scaffold_523	1.0	1.0	1.0
scaffold_65	0.6855252764612955	1.0	1.0
scaffold_141	0.47253611490541825	1.0	1.0
scaffold_133	0.3847980997624703	1.0	1.0
scaffold_47	0.38371010265327876	1.0	1.0
scaffold_34	0.28027050706384843	0.9387758845215605	1.0
scaffold_81	0.6506626546009691	1.0	1.0
scaffold_78	0.5723579341675301	1.0	1.0
scaffold_384	0.9473026973026973	1.0	1.0
