query	grouping_confidence	location_confidence	orientation_confidence
scaffold_60	0.4863146333709067	1.0	1.0
scaffold_27	0.99768321447014	0.08121130698602742	0.9831253309885191
scaffold_2	1.0	0.9913677827567643	0.9994886716456498
scaffold_52	1.0	1.0	1.0
scaffold_21	0.9963728772447406	0.29788805703017585	1.0
scaffold_17	0.9945229530608013	1.0	1.0
scaffold_44	1.0	1.0	1.0
scaffold_73	1.0	1.0	1.0
scaffold_30	1.0	0.9699242351587225	0.9987541281863666
scaffold_50	0.9993399831802166	1.0	1.0
scaffold_92	0.5422794117647058	1.0	1.0
scaffold_157	1.0	1.0	1.0
scaffold_183	1.0	1.0	1.0
scaffold_133	0.9749668435013262	1.0	1.0
scaffold_40	0.6001349806126572	0.025168835476903885	0.9685975631594405
scaffold_3	0.9985493754477325	0.4934387948912068	0.9983446301057874
scaffold_33	0.9806456108984387	0.15483190710669875	0.9973853101972903
scaffold_20	1.0	1.0	1.0
scaffold_14	1.0	1.0	1.0
scaffold_36	0.9996103695443339	0.985819009351305	1.0
scaffold_77	1.0	1.0	1.0
scaffold_201	1.0	1.0	1.0
scaffold_145	1.0	1.0	1.0
scaffold_59	0.7829183372019414	1.0	1.0
scaffold_39	1.0	1.0	1.0
scaffold_57	1.0	1.0	1.0
scaffold_1	0.9976375880200762	0.9811196170958429	1.0
scaffold_45	1.0	0.7194163651510065	1.0
scaffold_66	0.9589210508723846	0.5377607827700613	0.5157028826379448
scaffold_5	0.9935245672246076	0.9774412045927509	0.9991582367031815
scaffold_7	0.9936367694293228	0.9580737895689722	1.0
scaffold_11	0.995759579002305	0.9669391288859837	1.0
scaffold_82	0.6689697844694236	1.0	1.0
scaffold_103	1.0	1.0	1.0
scaffold_158	1.0	1.0	1.0
scaffold_186	1.0	1.0	1.0
scaffold_163	1.0	1.0	1.0
scaffold_208	1.0	1.0	1.0
scaffold_136	1.0	1.0	1.0
scaffold_229	1.0	1.0	1.0
scaffold_147	1.0	1.0	1.0
scaffold_213	1.0	1.0	1.0
scaffold_189	1.0	1.0	1.0
scaffold_227	1.0	1.0	1.0
scaffold_188	1.0	1.0	1.0
scaffold_195	1.0	1.0	1.0
scaffold_181	1.0	1.0	1.0
scaffold_175	1.0	1.0	1.0
scaffold_114	1.0	1.0	1.0
scaffold_15	0.9831649947047876	0.754441394630789	1.0
scaffold_192	1.0	1.0	1.0
scaffold_26	1.0	1.0	1.0
scaffold_58	1.0	1.0	1.0
scaffold_24	0.9953756398598184	0.300012441442074	1.0
scaffold_86	0.6534237417629644	1.0	1.0
scaffold_141	0.5703305149884704	1.0	1.0
scaffold_134	0.955627455511902	1.0	1.0
scaffold_49	0.9783895585193638	1.0	1.0
scaffold_35	0.9989319150668884	0.8213288694308525	1.0
scaffold_37	1.0	1.0	1.0
scaffold_22	1.0	0.9692601774309222	0.965006598131549
scaffold_4	1.0	1.0	1.0
scaffold_100	0.955991124260355	1.0	1.0
scaffold_32	0.9940031014003488	0.9641325106202385	1.0
scaffold_43	0.9495073103624788	0.7093772968192601	0.9674514593775008
scaffold_54	0.7615087950333929	1.0	1.0
scaffold_137	1.0	0.04463167148979816	1.0
scaffold_216	1.0	1.0	1.0
scaffold_203	1.0	1.0	1.0
scaffold_200	1.0	1.0	1.0
scaffold_187	1.0	1.0	1.0
scaffold_122	1.0	1.0	1.0
scaffold_80	0.9467529015681758	0.006209458528940575	0.8086749017405952
scaffold_106	1.0	0.015303775340169088	1.0
scaffold_51	0.7975744109614405	0.012732489870539472	0.7414683691236216
scaffold_109	1.0	0.002639750562700452	0.9565217391304348
scaffold_84	1.0	0.0036900674854660077	0.8044324648098233
scaffold_62	0.6587977378153397	0.005966678109873781	0.941499879430914
scaffold_83	1.0	0.03946285095812683	0.9944684559699767
scaffold_215	1.0	1.0	1.0
scaffold_169	1.0	1.0	1.0
scaffold_76	1.0	0.004237588221963222	0.7284230631490988
scaffold_108	0.982108626198083	0.010652421340882103	0.970722186076773
scaffold_72	0.7963263649279481	0.004267728586167382	0.5287370969797375
scaffold_65	0.5275837304955279	0.002578581974560076	0.7778740254918945
scaffold_148	0.9344532279314888	1.0	1.0
scaffold_243	1.0	1.0	1.0
scaffold_255	1.0	1.0	1.0
scaffold_104	0.5608761004938801	0.0024729719878169207	1.0
scaffold_150	1.0	1.0	1.0
scaffold_85	1.0	0.005887809204051459	0.8969863977485929
scaffold_143	1.0	1.0	1.0
scaffold_259	1.0	1.0	1.0
scaffold_79	0.6714075799162715	0.14368610605134655	1.0
scaffold_111	1.0	0.0035004740131754576	0.7607023840041015
