query	grouping_confidence	location_confidence	orientation_confidence
scaffold_124	1.0	1.0	1.0
scaffold_23	0.9674637244808765	0.1183989540308442	0.9405125219183766
scaffold_63	1.0	0.7897220691506648	0.8682435454724374
scaffold_1	1.0	0.6184689195061931	1.0
scaffold_46	1.0	1.0	1.0
scaffold_32	1.0	1.0	1.0
scaffold_14	0.9880360795699689	0.9805089023148135	1.0
scaffold_75	1.0	1.0	1.0
scaffold_31	0.9995326065670083	0.9532841080300333	1.0
scaffold_77	0.7266419312870428	0.003500039340627867	0.49151193633952256
scaffold_103	0.9663682026643372	1.0	1.0
scaffold_74	0.6593927302200885	1.0	1.0
scaffold_174	1.0	1.0	1.0
scaffold_145	1.0	1.0	1.0
scaffold_88	1.0	1.0	1.0
scaffold_100	1.0	1.0	1.0
scaffold_165	1.0	1.0	1.0
scaffold_119	1.0	1.0	1.0
scaffold_113	0.5754981320049813	1.0	1.0
scaffold_64	0.4124225372177506	0.007927239171240687	1.0
scaffold_161	0.977447216890595	1.0	1.0
scaffold_130	0.9911490920189227	1.0	1.0
scaffold_107	0.5295169946332737	1.0	1.0
scaffold_78	0.9869907565902089	1.0	1.0
scaffold_93	0.8626026531901453	1.0	1.0
scaffold_76	0.42643764002987306	1.0	1.0
scaffold_50	0.7579716315235172	0.018675902476299005	0.8117621553440154
scaffold_35	1.0	0.09001605412843612	1.0
scaffold_3	1.0	1.0	1.0
scaffold_16	1.0	1.0	1.0
scaffold_20	1.0	0.9778313876300252	0.9931235997516668
scaffold_42	0.9661474334082117	0.8369128316926117	1.0
scaffold_169	0.58069270449521	1.0	1.0
scaffold_51	0.8200931312523568	0.9904055755119585	1.0
scaffold_2	0.9978930536283843	1.0	1.0
scaffold_41	1.0	1.0	1.0
scaffold_9	0.995083177587015	0.9094778764967197	0.9991599696739955
scaffold_115	0.6933518005540166	0.0019091626075667825	1.0
scaffold_158	1.0	1.0	1.0
scaffold_87	0.42138304955769046	1.0	1.0
scaffold_53	0.4610066371681416	0.01660329166371556	0.8383656602012931
scaffold_137	1.0	1.0	1.0
scaffold_191	1.0	1.0	1.0
scaffold_60	0.9831422578966458	0.01478800943487526	0.9503079686898499
scaffold_160	1.0	1.0	1.0
scaffold_128	0.7930263746088512	1.0	1.0
scaffold_150	0.9517112048757619	1.0	1.0
scaffold_127	1.0	1.0	1.0
scaffold_55	0.38754753803042435	0.04017111528367066	1.0
scaffold_190	1.0	1.0	1.0
scaffold_181	1.0	1.0	1.0
scaffold_175	1.0	1.0	1.0
scaffold_188	1.0	1.0	1.0
scaffold_85	0.542512853470437	0.005270102508379004	1.0
scaffold_86	0.7469655511120465	1.0	1.0
scaffold_96	0.7927114156673415	0.01921320237654857	1.0
scaffold_225	1.0	1.0	1.0
scaffold_139	0.5331715210355987	1.0	1.0
scaffold_154	1.0	1.0	1.0
scaffold_149	1.0	1.0	1.0
scaffold_200	1.0	1.0	1.0
scaffold_228	1.0	1.0	1.0
scaffold_178	1.0	1.0	1.0
scaffold_125	1.0	1.0	1.0
scaffold_177	1.0	1.0	1.0
scaffold_209	1.0	1.0	1.0
scaffold_146	1.0	1.0	1.0
scaffold_217	1.0	1.0	1.0
scaffold_166	1.0	1.0	1.0
scaffold_152	1.0	1.0	1.0
scaffold_186	1.0	1.0	1.0
scaffold_171	1.0	1.0	1.0
scaffold_180	1.0	1.0	1.0
scaffold_117	1.0	1.0	1.0
scaffold_73	0.9800351116746319	0.030795290373633055	0.9994128360021098
scaffold_122	1.0	1.0	1.0
scaffold_47	0.5364507357419026	1.0	1.0
scaffold_27	1.0	1.0	1.0
scaffold_19	0.9532549253098327	0.2539588984019908	0.9994074878984216
scaffold_163	1.0	1.0	1.0
scaffold_4	1.0	0.982820650553293	0.999062765123433
scaffold_43	1.0	1.0	1.0
scaffold_11	0.9147300930633879	0.9975761216476071	1.0
scaffold_21	0.7442548986308037	1.0	1.0
scaffold_18	0.9993841412696505	0.9934160062144901	1.0
scaffold_54	1.0	1.0	1.0
scaffold_83	0.9321200196753566	1.0	1.0
scaffold_40	0.63751391142882	0.8207662302552814	1.0
scaffold_22	0.860942295861599	0.9505622462019546	1.0
scaffold_81	1.0	1.0	1.0
scaffold_24	1.0	1.0	1.0
scaffold_68	1.0	1.0	1.0
scaffold_29	1.0	1.0	1.0
scaffold_7	1.0	0.9979678054003185	1.0
scaffold_34	0.9996756180634399	0.9457361715016759	1.0
scaffold_44	0.8090951467923798	0.85774292654045	0.973671766720113
scaffold_72	0.41067796610169494	0.0029213202727932006	1.0
scaffold_39	0.9874642430638487	0.9345430531461915	0.9880293202552338
scaffold_48	1.0	1.0	1.0
scaffold_15	1.0	0.9956711619227683	0.9983444085216479
scaffold_129	1.0	0.41510312707917496	0.7239942298445263
scaffold_170	1.0	1.0	1.0
scaffold_38	1.0	1.0	1.0
scaffold_30	1.0	0.9827446478017154	0.9507782702814143
scaffold_52	1.0	1.0	1.0
scaffold_80	0.8190670834335176	1.0	1.0
scaffold_37	0.9847652861147468	0.9553241534648288	1.0
scaffold_6	0.46114625324644287	0.9398959795756247	0.987607841678051
scaffold_65	0.4495604656688049	0.004228272173625074	0.9209385900010569
scaffold_104	1.0	1.0	1.0
scaffold_61	0.8606205852674067	0.01025806791102558	1.0
scaffold_45	0.9964433297766631	0.9826010868897093	1.0
scaffold_28	1.0	0.9796203675377249	1.0
scaffold_13	1.0	1.0	1.0
scaffold_56	0.9565025737280665	1.0	1.0
scaffold_8	0.9812198440008096	0.3559675384977419	1.0
scaffold_97	1.0	1.0	1.0
scaffold_92	1.0	0.2791987472269346	0.585261353898886
scaffold_36	0.9736409979266157	0.7343659669868171	0.967947845532686
