query	grouping_confidence	location_confidence	orientation_confidence
scaffold_39	1.0	1.0	1.0
scaffold_33	1.0	1.0	1.0
scaffold_24	0.9998963913428491	1.0	1.0
scaffold_29	1.0	1.0	1.0
scaffold_8	1.0	1.0	1.0
scaffold_11	0.990658473033043	1.0	1.0
scaffold_47	1.0	1.0	1.0
scaffold_36	0.8061101344609684	0.9958969482451969	1.0
scaffold_12	1.0	1.0	1.0
scaffold_14	0.7256125345726299	0.9642608468431536	0.9998215363449345
scaffold_229	0.3263440860215054	1.0	1.0
scaffold_228	0.49654397788145843	0.7341594276954522	0.7161997563946407
scaffold_20	0.5309928626306304	1.0	1.0
scaffold_1	0.26406093974053774	1.0	1.0
scaffold_4	0.6010474763625376	1.0	1.0
scaffold_104	1.0	1.0	1.0
scaffold_65	0.9997592589026058	1.0	1.0
scaffold_89	1.0	1.0	1.0
scaffold_245	0.3501679731243001	1.0	1.0
scaffold_43	0.869444511698101	1.0	1.0
scaffold_195	1.0	1.0	1.0
scaffold_77	1.0	1.0	1.0
scaffold_38	0.985175065656982	1.0	1.0
scaffold_19	1.0	1.0	1.0
scaffold_2	0.4393106719367589	1.0	1.0
scaffold_28	0.9799159625356472	1.0	1.0
scaffold_64	0.9724022635101283	1.0	1.0
scaffold_108	1.0	1.0	1.0
scaffold_16	0.9554029265182454	1.0	1.0
scaffold_57	1.0	1.0	1.0
scaffold_23	0.922009724686897	0.979010555082203	0.9491990364132843
scaffold_299	0.5877995642701525	1.0	1.0
scaffold_7	0.6721880575555647	0.9765881943890135	0.9263076087619069
scaffold_13	0.5740665056235701	0.9998488864321888	1.0
scaffold_46	0.6541540932541614	1.0	1.0
scaffold_62	0.9406435224386114	1.0	1.0
scaffold_55	0.9924164298111025	0.9821112240453027	0.9881343116506782
scaffold_72	1.0	1.0	1.0
scaffold_192	0.9072717895822588	1.0	1.0
scaffold_75	0.8693640758646337	1.0	1.0
scaffold_60	1.0	1.0	1.0
scaffold_21	0.7333039439793699	1.0	1.0
scaffold_91	0.9729311107833014	1.0	1.0
scaffold_30	0.9849495052782452	1.0	1.0
scaffold_48	0.9998362758206675	1.0	1.0
scaffold_3	0.34365979280068704	1.0	1.0
scaffold_15	0.7359340783585642	0.989273137047473	0.9310678021949144
scaffold_58	0.506154046255305	1.0	1.0
scaffold_359	0.5822647922138112	1.0	1.0
scaffold_52	0.9973452434122376	0.995165568580474	1.0
scaffold_41	0.6481238089862574	1.0	1.0
scaffold_17	0.7385315538779071	1.0	1.0
scaffold_326	0.7852556480380499	1.0	1.0
scaffold_40	0.8086762985389772	1.0	1.0
scaffold_18	0.6931881047917612	0.9962990692536424	1.0
scaffold_45	0.9891966265762339	0.9941434465166521	1.0
scaffold_257	0.86278914960892	1.0	1.0
scaffold_289	0.3973834832379395	1.0	1.0
scaffold_6	0.4353608939798146	1.0	1.0
scaffold_9	0.4671099913596098	1.0	1.0
scaffold_49	0.9608314105848528	0.9972462148155675	1.0
scaffold_22	0.41119108351076805	1.0	1.0
scaffold_50	0.5923027367516881	1.0	1.0
scaffold_31	0.7246930526694304	1.0	1.0
scaffold_456	1.0	1.0	1.0
scaffold_27	0.6767020527311762	1.0	1.0
scaffold_495	1.0	1.0	1.0
scaffold_147	0.5498508734554751	1.0	1.0
scaffold_32	0.6924491060064971	1.0	1.0
scaffold_44	0.9690478857539404	1.0	1.0
scaffold_42	0.9297561651426988	0.9999672189772321	1.0
scaffold_35	0.8235252292453292	1.0	1.0
scaffold_109	0.5456446895938992	1.0	1.0
scaffold_54	1.0	1.0	1.0
scaffold_246	0.734039190897598	1.0	1.0
scaffold_59	0.9799328805250438	0.9661118388364425	1.0
scaffold_446	1.0	1.0	1.0
scaffold_352	1.0	1.0	1.0
scaffold_128	1.0	1.0	1.0
scaffold_361	0.8322451940515052	1.0	1.0
scaffold_26	0.46987566952561444	1.0	1.0
scaffold_25	0.5062560153994226	0.9561571517122739	1.0
scaffold_153	0.8939012889028607	1.0	1.0
scaffold_590	1.0	1.0	1.0
scaffold_185	0.47812418129421014	1.0	1.0
scaffold_100	1.0	1.0	1.0
scaffold_278	0.7744774477447744	1.0	1.0
scaffold_83	0.8910594396991107	1.0	1.0
scaffold_53	0.6052735371908496	1.0	1.0
scaffold_37	0.633769439931993	1.0	1.0
scaffold_377	1.0	1.0	1.0
scaffold_190	0.5495795155014435	1.0	1.0
scaffold_296	1.0	1.0	1.0
scaffold_205	1.0	1.0	1.0
scaffold_63	0.7727005895283773	1.0	1.0
scaffold_281	1.0	1.0	1.0
scaffold_95	0.986476188172108	1.0	1.0
scaffold_98	0.9856253108200914	1.0	1.0
scaffold_5	0.6690353857628243	1.0	1.0
scaffold_161	0.8847375829479187	1.0	1.0
scaffold_517	1.0	1.0	1.0
scaffold_51	0.4585371819960861	1.0	1.0
scaffold_74	0.940774660533477	1.0	1.0
scaffold_143	0.9239815456985194	1.0	1.0
scaffold_69	0.8818100381034091	1.0	1.0
scaffold_81	0.6477880745686398	1.0	1.0
scaffold_755	1.0	1.0	1.0
scaffold_97	1.0	1.0	1.0
scaffold_68	0.7708568059358198	1.0	1.0
scaffold_154	0.8783985658798924	1.0	1.0
scaffold_79	0.8752105227701428	0.989103332762329	1.0
scaffold_244	0.9486434108527132	1.0	1.0
scaffold_82	0.9315726910951471	1.0	1.0
scaffold_66	0.8222441197892121	1.0	1.0
scaffold_87	0.9721508396581605	1.0	1.0
scaffold_78	0.7259407833397319	1.0	1.0
scaffold_86	0.939826214362752	1.0	1.0
scaffold_85	0.9404415119503036	1.0	1.0
scaffold_138	0.5973096737263881	1.0	1.0
scaffold_241	0.5074235248944068	1.0	1.0
scaffold_34	0.5502147491547108	1.0	1.0
scaffold_465	0.5298545765611634	1.0	1.0
scaffold_430	1.0	1.0	1.0
scaffold_99	0.4547571800325582	1.0	1.0
scaffold_658	0.5520361990950227	1.0	1.0
scaffold_127	0.7190398471398431	1.0	1.0
scaffold_817	1.0	1.0	1.0
scaffold_73	0.5224265737067757	1.0	1.0
scaffold_288	1.0	1.0	1.0
scaffold_955	1.0	1.0	1.0
scaffold_101	0.6701991873250817	1.0	1.0
scaffold_875	1.0	1.0	1.0
scaffold_604	1.0	1.0	1.0
scaffold_146	0.6940529919253323	1.0	1.0
scaffold_637	0.9305367613892648	1.0	1.0
scaffold_293	0.37459896006195376	1.0	1.0
scaffold_206	1.0	1.0	1.0
scaffold_94	0.7360125105495706	1.0	1.0
scaffold_70	0.5023557665866134	1.0	1.0
scaffold_540	0.855950540958269	1.0	1.0
scaffold_174	0.783857390443179	0.8302447552447553	0.9845230574857865
scaffold_106	0.6891825746451297	1.0	1.0
scaffold_335	1.0	1.0	1.0
scaffold_250	1.0	1.0	1.0
scaffold_200	0.7525602090543118	1.0	1.0
scaffold_88	0.6096085788346136	1.0	1.0
scaffold_124	0.7181161606303125	1.0	1.0
scaffold_92	0.721762534604737	1.0	1.0
scaffold_242	0.5445365646258503	1.0	1.0
scaffold_901	1.0	1.0	1.0
scaffold_564	0.5760667903525046	1.0	1.0
scaffold_118	0.3378356119255477	1.0	1.0
scaffold_735	1.0	1.0	1.0
scaffold_800	1.0	1.0	1.0
scaffold_997	1.0	1.0	1.0
scaffold_425	0.8538797447094391	1.0	1.0
scaffold_922	1.0	1.0	1.0
scaffold_114	0.5758181895561135	0.9717733247145012	0.6446415373244642
scaffold_374	1.0	1.0	1.0
scaffold_570	1.0	1.0	1.0
scaffold_660	1.0	1.0	1.0
scaffold_508	0.9845075617853191	1.0	1.0
scaffold_122	0.6527563759866662	1.0	1.0
scaffold_184	0.9852764423076923	1.0	1.0
scaffold_220	0.9343540268456376	1.0	1.0
scaffold_110	0.7598169210521146	1.0	1.0
scaffold_80	0.39237131517556884	1.0	1.0
scaffold_168	0.21066275924256087	1.0	1.0
scaffold_400	0.9414264597191426	1.0	1.0
scaffold_233	0.47498474679682734	1.0	1.0
scaffold_71	0.2972502381812806	1.0	1.0
scaffold_145	0.9870211027255684	1.0	1.0
scaffold_911	1.0	1.0	1.0
scaffold_198	0.8867157871925453	1.0	1.0
scaffold_123	0.9290299885674084	1.0	1.0
scaffold_142	0.42308551015851753	1.0	1.0
scaffold_259	0.38157296560084863	1.0	1.0
scaffold_491	0.5859607376561571	1.0	1.0
scaffold_843	1.0	1.0	1.0
